   1.0390632e+00	  -8.6598438e-01	  -8.9873648e-01	   1.0043379e+00	  -6.7773174e-01	  -7.1120730e-01	
  -1.0610974e+00	  -1.0454834e+00	  -9.9392869e-01	   9.8664371e-01	  -8.3901111e-01	  -5.1670585e-01	
  -9.9155569e-01	  -9.6263769e-01	  -1.0817984e+00	   1.2475419e+00	  -4.6269259e-01	  -1.2770297e-01	
   1.0112465e+00	  -9.3502246e-01	   1.0417201e+00	   7.8408119e-01	  -4.0893280e-01	  -3.2220441e-01	
   1.0251549e+00	  -9.4883008e-01	  -8.8409153e-01	   4.2485076e-01	  -8.9277090e-01	  -1.2770297e-01	
   1.0112465e+00	  -9.3502246e-01	   1.0197526e+00	   8.9356460e-01	  -7.3149153e-01	  -2.5737060e-01	
  -9.9155569e-01	  -9.4883008e-01	   1.1002999e+00	   8.3587387e-01	  -2.4765343e-01	  -3.8703822e-01	
   1.0112465e+00	  -9.3502246e-01	   1.0197526e+00	   9.3420609e-01	  -3.2614272e-02	  -5.8153967e-01	
  -9.7764735e-01	   1.0532742e+00	  -9.2070391e-01	   3.6061702e-01	  -3.2614272e-02	  -4.5187204e-01	
  -9.7764735e-01	  -8.6598438e-01	   1.0417201e+00	   4.0651163e-01	   7.7378257e-01	  -5.1670585e-01	
  -9.9155569e-01	  -1.0040605e+00	   1.0929774e+00	   8.1163667e-01	   7.4905307e-02	  -7.1120730e-01	
   1.0251549e+00	  -9.7644531e-01	   1.0710100e+00	   1.0895841e+00	   7.4905307e-02	  -9.7054255e-01	
   1.0390632e+00	  -9.9025293e-01	   1.0929774e+00	   1.0666368e+00	  -3.0141322e-01	  -1.1002102e+00	
   1.0668799e+00	   1.0946971e+00	  -8.9873648e-01	   1.1997125e+00	  -3.2614272e-02	  -1.1002102e+00	
  -1.0193724e+00	  -8.3836915e-01	  -9.4267135e-01	   8.2933086e-01	   1.2866510e-01	  -9.7054255e-01	
   1.0668799e+00	  -8.6598438e-01	   9.9778519e-01	   4.9369268e-01	   2.8994446e-01	  -1.0353764e+00	
  -9.7764735e-01	  -9.3502246e-01	  -9.2802639e-01	   8.6997235e-01	  -1.9389364e-01	  -9.0570874e-01	
   1.0251549e+00	   1.1361199e+00	  -9.3534887e-01	   2.6228479e-01	   6.6626299e-01	  -7.7604111e-01	
  -1.0054640e+00	   1.1223123e+00	   9.3920537e-01	   4.5959419e-01	   3.9746404e-01	  -8.4087492e-01	
   1.0390632e+00	  -7.9694630e-01	  -9.1338144e-01	   4.0715658e-01	  -3.2614272e-02	  -6.4637348e-01	
  -9.9155569e-01	   1.1361199e+00	  -1.0964434e+00	   7.7753819e-01	   3.4370425e-01	  -3.8703822e-01	
   1.0112465e+00	   9.8423615e-01	   9.9046272e-01	   2.4459061e-01	  -1.9389364e-01	  -5.8153967e-01	
  -9.9155569e-01	  -8.5217677e-01	   1.0343976e+00	   6.4971565e-01	  -5.1645238e-01	  -7.1120730e-01	
  -9.9155569e-01	   1.0256590e+00	   1.0636875e+00	   8.4638010e-01	  -5.1645238e-01	  -8.4087492e-01	
  -1.0193724e+00	  -9.2121485e-01	   1.1588797e+00	   1.1472749e+00	  -1.0540503e+00	  -9.7054255e-01	
  -1.0054640e+00	   1.1085047e+00	   1.0490425e+00	   9.8535383e-01	  -8.3901111e-01	  -1.1002102e+00	
  -9.9155569e-01	   1.0946971e+00	  -9.3534887e-01	   1.0725349e+00	  -1.3228492e+00	  -1.2298778e+00	
  -9.9155569e-01	  -9.0740723e-01	  -9.9392869e-01	   6.0907415e-01	  -1.4841286e+00	  -1.1002102e+00	
   1.0112465e+00	  -8.9359961e-01	  -1.0158961e+00	   8.5817623e-01	  -1.5378884e+00	  -9.0570874e-01	
   1.0390632e+00	   1.2051580e+00	   9.6117281e-01	   1.0207422e+00	  -2.5055646e+00	  -1.0353764e+00	
   1.0112465e+00	   1.0808895e+00	  -9.2802639e-01	   1.2927916e+00	  -1.8604471e+00	  -9.7054255e-01	
   1.0112465e+00	  -9.3502246e-01	  -1.0891209e+00	   1.0672818e+00	  -9.4653069e-01	  -7.1120730e-01	
  -1.0193724e+00	   1.0670818e+00	   9.7581776e-01	   1.1197194e+00	  -1.0540503e+00	  -7.7604111e-01	
  -1.0332807e+00	  -9.6263769e-01	  -9.0605896e-01	   7.6638701e-01	  -5.1645238e-01	  -5.8153967e-01	
  -1.0054640e+00	  -9.9025293e-01	  -1.0232186e+00	   7.1459433e-01	   4.5122383e-01	  -3.8703822e-01	
  -9.9155569e-01	  -9.3502246e-01	   1.0636875e+00	   3.8485421e-01	   2.3618467e-01	  -4.5187204e-01	
  -9.7764735e-01	   1.0670818e+00	  -8.9873648e-01	   9.7023941e-01	   1.2866510e-01	  -2.5737060e-01	
  -1.0193724e+00	  -9.3502246e-01	  -9.7928373e-01	   1.1210093e+00	  -3.2614272e-02	  -6.2869153e-02	
   1.0251549e+00	  -8.9359961e-01	  -1.0964434e+00	   5.8806168e-01	  -2.4765343e-01	   2.6129992e-01	
   1.0112465e+00	  -8.6598438e-01	  -1.0232186e+00	   3.3306154e-01	  -2.4765343e-01	   3.9096755e-01	
   1.0251549e+00	  -8.7979200e-01	   9.5385033e-01	   6.6869972e-01	  -4.0893280e-01	   2.6129992e-01	
  -1.0193724e+00	  -8.6598438e-01	   1.0856549e+00	   1.1026701e+00	  -4.6269259e-01	   1.3163229e-01	
  -9.9155569e-01	   1.2327732e+00	   1.1002999e+00	   3.7895615e-01	   3.4370425e-01	   1.9646610e-03	
   1.0112465e+00	  -8.6598438e-01	   1.0856549e+00	   6.3395629e-01	  -1.9389364e-01	  -1.9253678e-01	
   1.0112465e+00	  -9.0740723e-01	  -9.4267135e-01	   9.4074910e-01	   5.0498362e-01	  -1.2770297e-01	
  -1.0471891e+00	   1.1223123e+00	  -1.0525085e+00	   2.9177510e-01	   2.8994446e-01	   1.9646610e-03	
   1.0251549e+00	   1.0808895e+00	   9.5385033e-01	   7.8408119e-01	   2.8994446e-01	  -6.2869153e-02	
  -1.0054640e+00	  -8.7979200e-01	   9.8314024e-01	   8.1292656e-01	   9.8882173e-01	  -3.2220441e-01	
   1.0529716e+00	  -8.3836915e-01	  -9.4999382e-01	   6.5036059e-01	   8.8130215e-01	  -2.5737060e-01	
   9.9733820e-01	  -8.1075392e-01	   9.6117281e-01	   6.3856446e-01	   6.6626299e-01	  -3.2220441e-01	
  -9.7764735e-01	   1.0670818e+00	   9.9778519e-01	   9.2240997e-01	   4.5122383e-01	  -5.8153967e-01	
   1.0668799e+00	  -7.9694630e-01	  -9.1338144e-01	   4.7074537e-01	   1.4726598e+00	  -7.1120730e-01	
   1.0112465e+00	   1.2465809e+00	   1.0343976e+00	   4.4779807e-01	   1.4726598e+00	  -6.4637348e-01	
  -9.6373900e-01	   1.0670818e+00	  -8.9141400e-01	   4.4779807e-01	   9.8882173e-01	  -6.4637348e-01	
  -1.0054640e+00	  -9.4883008e-01	  -1.0451860e+00	   2.9113016e-01	   8.2754236e-01	  -5.1670585e-01	
   1.0112465e+00	   1.0670818e+00	   1.0856549e+00	  -2.8771203e-01	   6.1250320e-01	  -5.1670585e-01	
  -1.0054640e+00	  -9.6263769e-01	   1.0343976e+00	   4.7926148e-02	   3.9746404e-01	  -7.1120730e-01	
  -1.0054640e+00	  -9.7644531e-01	  -9.3534887e-01	   8.8567640e-02	  -3.2614272e-02	  -5.8153967e-01	
  -1.0193724e+00	  -9.3502246e-01	   9.9778519e-01	   6.7330790e-01	   6.1250320e-01	  -7.1120730e-01	
  -1.0054640e+00	   1.1775428e+00	  -9.2070391e-01	   2.9113016e-01	  -7.8525132e-01	  -6.4637348e-01	
   1.0112465e+00	  -8.1075392e-01	   1.0270751e+00	   4.5305119e-01	  -8.3901111e-01	  -7.1120730e-01	
  -1.0054640e+00	   1.0808895e+00	  -9.5731630e-01	   3.9536045e-01	  -1.5916482e+00	  -7.1120730e-01	
   9.8342985e-01	   1.0670818e+00	   9.5385033e-01	   7.1394939e-01	  -1.8604471e+00	  -8.4087492e-01	
  -1.0193724e+00	  -7.9694630e-01	  -9.2802639e-01	   8.2407774e-01	  -1.9679667e+00	  -7.1120730e-01	
   1.0112465e+00	   1.0394666e+00	  -1.0671535e+00	   5.6317954e-01	  -6.2397196e-01	  -6.4637348e-01	
  -1.0054640e+00	   1.0808895e+00	   9.9046272e-01	   1.0554856e+00	  -1.1615698e+00	  -5.8153967e-01	
   1.0251549e+00	  -8.7979200e-01	   9.7581776e-01	   6.6215671e-01	  -1.4841286e+00	  -7.7604111e-01	
   1.0251549e+00	  -7.9694630e-01	  -8.9873648e-01	   9.1715685e-01	  -1.2690894e+00	  -7.1120730e-01	
   9.8342985e-01	   1.2603885e+00	  -1.0012512e+00	   9.4600222e-01	  -8.6374062e-02	  -4.5187204e-01	
   9.9733820e-01	  -9.3502246e-01	  -1.0305411e+00	   1.0561306e+00	  -3.2614272e-02	  -3.2220441e-01	
   1.0390632e+00	  -1.0454834e+00	   9.9778519e-01	   5.2382794e-01	   2.1145517e-02	  -3.8703822e-01	
  -9.6373900e-01	  -9.2121485e-01	  -8.9873648e-01	   1.1551077e+00	   7.7378257e-01	  -3.2220441e-01	
  -9.9155569e-01	  -9.3502246e-01	  -1.0305411e+00	   1.0856209e+00	   1.3113805e+00	  -6.2869153e-02	
  -1.0054640e+00	  -9.4883008e-01	   9.6849528e-01	   6.5754854e-01	   1.6876990e+00	   1.9646610e-03	
   1.0251549e+00	   1.1223123e+00	  -9.2802639e-01	   2.2883125e-01	   1.3113805e+00	   1.9646610e-03	
   1.0390632e+00	  -9.3502246e-01	  -1.0525085e+00	  -3.7965014e-02	   1.7414588e+00	   2.6129992e-01	
  -9.9155569e-01	  -9.4883008e-01	   9.8314024e-01	   8.9212583e-02	   1.3651403e+00	   1.3163229e-01	
  -1.0193724e+00	   1.1223123e+00	   1.0710100e+00	   1.7574869e-01	   9.8882173e-01	  -1.2770297e-01	
  -9.7764735e-01	  -9.4883008e-01	   1.0710100e+00	   1.9279793e-01	   2.1145517e-02	  -2.5737060e-01	
   1.0251549e+00	  -9.3502246e-01	   1.1369123e+00	  -1.0874176e-01	  -3.2614272e-02	  -4.5187204e-01	
   1.0251549e+00	   1.1775428e+00	   1.0124301e+00	   3.8881745e-01	  -3.5517301e-01	  -6.4637348e-01	
  -9.7764735e-01	  -8.3836915e-01	   1.0270751e+00	   1.3971537e-01	  -1.9389364e-01	  -9.0570874e-01	
  -9.9155569e-01	   1.1085047e+00	   1.0856549e+00	   5.1599504e-01	  -3.2614272e-02	  -1.1650440e+00	
   1.0529716e+00	   1.0946971e+00	  -1.0158961e+00	   2.6099491e-01	  -4.6269259e-01	  -1.2298778e+00	
   1.0390632e+00	  -7.0029299e-01	   1.0124301e+00	   5.3894235e-01	  -2.4765343e-01	  -1.2947116e+00	
   1.0251549e+00	   1.0256590e+00	   1.0197526e+00	   9.3291621e-01	  -1.1615698e+00	  -1.4243793e+00	
   1.0251549e+00	   1.0532742e+00	  -8.6944657e-01	   6.4907070e-01	  -1.9389364e-01	  -1.4243793e+00	
   1.0112465e+00	   9.8423615e-01	  -1.0085736e+00	   6.7201801e-01	   6.1250320e-01	  -1.2947116e+00	
   1.0390632e+00	  -8.1075392e-01	   9.9778519e-01	   4.5765936e-01	   3.9746404e-01	  -1.3595454e+00	
   1.0251549e+00	  -8.7979200e-01	   1.0563650e+00	   5.0945204e-01	   8.2754236e-01	  -1.4892131e+00	
   9.9733820e-01	   1.2880037e+00	   1.0856549e+00	   9.4932051e-01	   1.1501011e+00	  -1.5540469e+00	
  -1.0054640e+00	  -9.7644531e-01	   1.0051077e+00	   4.8585979e-01	   9.8882173e-01	  -1.7485483e+00	
   1.0112465e+00	   1.2327732e+00	   1.0636875e+00	   6.8252425e-01	   1.6876990e+00	  -1.8782160e+00	
   1.0251549e+00	   1.0808895e+00	   1.0417201e+00	   6.8842231e-01	   1.3113805e+00	  -2.0078836e+00	
  -9.7764735e-01	   1.0808895e+00	   1.1002999e+00	   3.9342562e-01	   1.2576207e+00	  -2.1375512e+00	
   1.0251549e+00	   1.0808895e+00	  -8.3283418e-01	   8.3983710e-01	   1.0425815e+00	  -2.0727174e+00	
   9.9733820e-01	  -7.9694630e-01	  -9.7196126e-01	   5.3829741e-01	   7.2002278e-01	  -1.8782160e+00	
   1.0251549e+00	   1.1913504e+00	  -1.0525085e+00	   4.0738199e-02	   1.8242489e-01	  -1.5540469e+00	
  -1.0054640e+00	   1.0670818e+00	   1.0124301e+00	  -4.5797906e-02	  -8.6374062e-02	  -1.8133821e+00	
   1.0529716e+00	   1.0256590e+00	  -8.5480162e-01	  -1.0938670e-01	   1.2866510e-01	  -1.5540469e+00	
  -1.0054640e+00	  -9.7644531e-01	  -9.6463878e-01	   3.6522520e-01	  -3.2614272e-02	  -1.3595454e+00	
   1.0251549e+00	   1.1223123e+00	   9.0259299e-01	   4.2291593e-01	  -3.0141322e-01	  -1.2947116e+00	
  -1.0054640e+00	  -7.8313869e-01	   1.0197526e+00	   3.3048177e-01	  -1.1078101e+00	  -1.4243793e+00	
  -1.0193724e+00	   1.2189656e+00	   1.0124301e+00	   8.8047859e-01	  -4.0893280e-01	  -1.5540469e+00	
   1.0112465e+00	   9.7042854e-01	  -9.3534887e-01	   9.0342590e-01	  -6.2397196e-01	  -1.4243793e+00	
  -9.9155569e-01	   1.0256590e+00	   1.0270751e+00	   7.8150142e-01	  -1.0002905e+00	  -1.4892131e+00	
   1.0112465e+00	   1.0394666e+00	   1.0197526e+00	   8.6868247e-01	  -1.8066873e+00	  -1.6188807e+00	
   1.0112465e+00	  -7.2790822e-01	   1.0417201e+00	   1.4770150e+00	  -1.9142069e+00	  -1.8133821e+00	
   1.0251549e+00	  -8.7979200e-01	  -1.0012512e+00	   1.2226598e+00	  -7.3149153e-01	  -1.6188807e+00	
  -9.9155569e-01	  -8.1075392e-01	  -9.4999382e-01	   1.0430446e+00	  -4.0893280e-01	  -1.4243793e+00	
   1.0529716e+00	  -9.3502246e-01	  -1.0817984e+00	   9.6176158e-01	  -8.3901111e-01	  -1.1650440e+00	
   1.0390632e+00	  -8.7979200e-01	   9.6849528e-01	   4.6355743e-01	   2.3618467e-01	  -1.2298778e+00	
   1.0390632e+00	   1.0532742e+00	   1.0710100e+00	   6.9496531e-01	   2.1145517e-02	  -1.3595454e+00	
   1.0390632e+00	  -9.6263769e-01	   9.6117281e-01	   1.1348338e+00	   2.3618467e-01	  -1.4892131e+00	
  -9.9155569e-01	  -9.3502246e-01	   1.0343976e+00	   1.2738075e+00	   9.3506194e-01	  -1.6188807e+00	
   1.0112465e+00	  -9.3502246e-01	   1.0124301e+00	   1.3603436e+00	   1.1501011e+00	  -1.7485483e+00	
  -9.6373900e-01	   1.2189656e+00	   9.9046272e-01	   1.3079060e+00	   1.5801794e+00	  -1.7485483e+00	
  -9.7764735e-01	   1.1223123e+00	   1.0490425e+00	   1.0706000e+00	   8.8130215e-01	  -1.9430498e+00	
  -1.0054640e+00	   1.0532742e+00	   1.0417201e+00	   1.3950870e+00	   8.8130215e-01	  -2.1375512e+00	
   1.0251549e+00	  -9.0740723e-01	  -8.9873648e-01	   1.5281627e+00	   8.8130215e-01	  -2.0727174e+00	
  -9.6373900e-01	  -8.2456153e-01	  -9.9392869e-01	   1.0188074e+00	   5.5874341e-01	  -1.9430498e+00	
   1.0251549e+00	  -8.6598438e-01	   9.1723794e-01	   1.2449621e+00	  -1.0540503e+00	  -2.0078836e+00	
  -9.6373900e-01	  -8.5217677e-01	  -9.5731630e-01	   9.6176158e-01	  -6.2397196e-01	  -1.8782160e+00	
  -1.0054640e+00	  -1.1145215e+00	  -9.7928373e-01	   5.3304429e-01	   6.6626299e-01	  -1.6837145e+00	
   1.0251549e+00	  -1.0730986e+00	  -1.0305411e+00	   1.1066334e+00	  -7.3149153e-01	  -1.3595454e+00	
  -9.9155569e-01	   1.1361199e+00	   1.0490425e+00	   1.0083011e+00	  -1.3228492e+00	  -1.4892131e+00	
  -1.0193724e+00	   1.0946971e+00	  -9.5731630e-01	   7.3625175e-01	  -4.0893280e-01	  -1.2947116e+00	
  -1.0054640e+00	  -7.0029299e-01	   8.9527051e-01	   1.1472749e+00	  -8.9277090e-01	  -1.2298778e+00	
   1.0390632e+00	   1.1223123e+00	  -9.0605896e-01	   1.5530448e+00	  -1.2153296e+00	  -1.1650440e+00	
   1.0529716e+00	   1.1361199e+00	   9.9778519e-01	   1.3622784e+00	  -1.2153296e+00	  -1.2298778e+00	
  -9.7764735e-01	   1.0946971e+00	  -9.0605896e-01	   1.1308706e+00	  -1.6991677e+00	  -9.7054255e-01	
   1.0390632e+00	   1.1223123e+00	  -1.0085736e+00	   1.6054825e+00	  -5.7021217e-01	  -7.7604111e-01	
  -9.9155569e-01	   1.1223123e+00	   9.6117281e-01	   1.4376634e+00	  -1.5916482e+00	  -6.4637348e-01	
   1.0529716e+00	  -8.3836915e-01	  -9.6463878e-01	   1.3104858e+00	  -1.1078101e+00	  -7.7604111e-01	
   1.0251549e+00	   1.1223123e+00	   1.1076224e+00	   8.1292656e-01	  -5.1645238e-01	  -7.1120730e-01	
   1.0390632e+00	  -7.1410061e-01	  -9.4999382e-01	   9.1715685e-01	  -1.4013385e-01	  -5.8153967e-01	
   1.0529716e+00	   1.0670818e+00	  -9.5731630e-01	   1.5195913e+00	   5.0498362e-01	  -3.2220441e-01	
   1.0251549e+00	  -9.7644531e-01	   9.7581776e-01	   4.6023914e-01	   5.0498362e-01	  -3.2220441e-01	
  -9.7764735e-01	  -1.0040605e+00	  -8.9141400e-01	   4.1434452e-01	   1.6339392e+00	  -1.9253678e-01	
   1.0390632e+00	   9.8423615e-01	  -1.1110883e+00	   7.7357495e-01	   1.9027381e+00	   1.9646610e-03	
  -1.0193724e+00	  -7.6933107e-01	  -9.3534887e-01	   4.9562751e-01	   2.1177773e+00	   2.6129992e-01	
   1.0112465e+00	  -8.1075392e-01	  -1.0305411e+00	  -5.8731689e-01	   2.6016154e+00	   3.9096755e-01	
  -9.7764735e-01	   1.0532742e+00	   9.4652785e-01	  -7.2629062e-01	   1.9027381e+00	   3.9096755e-01	
   1.0390632e+00	   1.0946971e+00	  -9.5731630e-01	  -2.9821827e-01	   1.3651403e+00	   3.2613373e-01	
   1.0529716e+00	  -7.1410061e-01	   1.0051077e+00	  -5.8796184e-01	   1.9027381e+00	   3.2613373e-01	
   1.0529716e+00	  -7.9694630e-01	   1.0636875e+00	  -6.2270527e-01	   6.6626299e-01	   6.6798475e-02	
  -9.4983065e-01	   1.2603885e+00	   1.1076224e+00	  -4.7193542e-01	   9.3506194e-01	  -6.2869153e-02	
  -9.7764735e-01	   1.1223123e+00	  -9.2802639e-01	  -5.0078079e-01	   1.0963413e+00	  -6.2869153e-02	
   1.0529716e+00	  -9.4883008e-01	  -1.0085736e+00	  -3.3296170e-01	   9.8882173e-01	   6.6798475e-02	
  -9.9155569e-01	   1.2051580e+00	  -1.0744759e+00	  -1.5924455e-01	   9.3506194e-01	   1.3163229e-01	
  -9.6373900e-01	  -8.9359961e-01	   1.0124301e+00	  -5.1847498e-01	   7.4905307e-02	   6.6798475e-02	
   1.0390632e+00	  -8.6598438e-01	  -8.4747914e-01	  -4.6668230e-01	   2.1145517e-02	   6.6798475e-02	
   1.0529716e+00	  -8.6598438e-01	   1.0124301e+00	   2.0315358e-03	   1.8242489e-01	  -6.2869153e-02	
  -9.6373900e-01	  -8.6598438e-01	   1.0563650e+00	   1.4690332e-01	  -5.7021217e-01	  -2.5737060e-01	
   1.0668799e+00	  -8.6598438e-01	   1.0783324e+00	   5.8087373e-01	  -6.7773174e-01	  -4.5187204e-01	
  -9.6373900e-01	  -8.6598438e-01	  -9.4267135e-01	   3.9536045e-01	  -7.8525132e-01	  -3.8703822e-01	
  -9.9155569e-01	  -8.5217677e-01	   1.0636875e+00	   1.9805105e-01	   1.8242489e-01	  -5.8153967e-01	
  -9.7764735e-01	  -8.6598438e-01	   1.0563650e+00	   4.0061357e-01	  -7.8525132e-01	  -7.1120730e-01	
   1.0390632e+00	  -8.6598438e-01	   1.0343976e+00	   5.8022879e-01	  -1.2153296e+00	  -9.7054255e-01	
  -9.7764735e-01	  -8.5217677e-01	  -1.0012512e+00	   2.2689642e-01	  -4.6269259e-01	  -1.0353764e+00	
  -1.0054640e+00	   1.2189656e+00	  -1.0158961e+00	   4.4715313e-01	  -5.1645238e-01	  -9.7054255e-01	
  -1.0054640e+00	   1.0946971e+00	   1.0124301e+00	   2.5048867e-01	  -9.4653069e-01	  -1.0353764e+00	
   1.0112465e+00	   1.0532742e+00	  -9.4267135e-01	   4.3600194e-01	  -1.5916482e+00	  -9.0570874e-01	
   1.0390632e+00	  -6.5887014e-01	  -1.0451860e+00	   7.0805133e-01	  -1.0540503e+00	  -7.7604111e-01	
  -9.9155569e-01	   1.0946971e+00	  -9.5731630e-01	   7.8933431e-01	  -7.3149153e-01	  -6.4637348e-01	
   1.0390632e+00	  -6.7267776e-01	   1.0417201e+00	   3.9010733e-01	  -1.3228492e+00	  -7.1120730e-01	
  -9.9155569e-01	  -7.9694630e-01	  -1.0158961e+00	   5.5792642e-01	  -1.3228492e+00	  -5.8153967e-01	
  -1.0193724e+00	   1.3432342e+00	  -1.0598310e+00	   5.5792642e-01	  -7.8525132e-01	  -3.8703822e-01	
   1.0390632e+00	   1.0946971e+00	   9.8314024e-01	   7.6638701e-01	   7.4905307e-02	  -4.5187204e-01	
  -9.9155569e-01	  -8.1075392e-01	  -9.7928373e-01	   1.4690332e-01	  -8.9277090e-01	  -4.5187204e-01	
   1.0251549e+00	   1.0946971e+00	   9.5385033e-01	   8.6536418e-01	  -8.9277090e-01	  -4.5187204e-01	
   1.0251549e+00	   1.1085047e+00	  -9.1338144e-01	   1.5344633e-01	  -2.4765343e-01	  -3.8703822e-01	
  -9.9155569e-01	  -7.9694630e-01	  -1.0158961e+00	   6.5754854e-01	   3.4370425e-01	  -1.2770297e-01	
  -1.0054640e+00	   1.1499275e+00	  -1.0158961e+00	   5.2447288e-01	   4.5122383e-01	   6.6798475e-02	
  -9.7764735e-01	  -7.5552345e-01	  -8.9873648e-01	   4.3139377e-01	   2.3618467e-01	   2.6129992e-01	
   1.0251549e+00	  -7.9694630e-01	   9.7581776e-01	   1.9934094e-01	  -4.0893280e-01	   3.2613373e-01	
  -1.0054640e+00	  -7.9694630e-01	   1.0636875e+00	   9.0010761e-01	  -3.0141322e-01	   6.6798475e-02	
