   1.1000000e+01	   6.0000000e-01	   3.2900000e+02	   1.0100000e+02	   1.8600000e+00	   1.4500000e+02	   8.9867000e-02	   3.2403000e+02	   1.0161000e+02	   1.8850000e+00	   1.4286000e+02	  -4.2027000e-01	   3.1906000e+02	   1.0223000e+02	   1.9099000e+00	   1.4071000e+02	  -9.3040000e-01	   3.1409000e+02	   1.0284000e+02	   1.9349000e+00	   1.3857000e+02	   1.2840000e+01	   1.0951000e+03	   1.2839000e+01	   1.5274000e+03	   1.2838000e+01	   1.9597000e+03	   1.2837000e+01	   2.3920000e+03	
   1.2000000e+01	   7.0000000e-01	   3.1700000e+02	   9.4000000e+01	   1.7900000e+00	   1.3700000e+02	   1.7621000e+00	   3.2365000e+02	   9.6855000e+01	   1.7572000e+00	   1.3005000e+02	   2.8242000e+00	   3.3031000e+02	   9.9709000e+01	   1.7243000e+00	   1.2310000e+02	   3.8863000e+00	   3.3696000e+02	   1.0256000e+02	   1.6915000e+00	   1.1615000e+02	   1.2200000e+01	   1.3970000e+03	   1.2637000e+01	   1.3155000e+03	   1.3074000e+01	   1.2340000e+03	   1.3511000e+01	   1.1525000e+03	
   1.3000000e+01	   2.6000000e+00	   3.3000000e+02	   1.0000000e+02	   3.0000000e-01	   1.4100000e+02	   2.8496000e+00	   3.2963000e+02	   1.0136000e+02	   2.6840000e-01	   1.3946000e+02	   3.0992000e+00	   3.2925000e+02	   1.0272000e+02	   2.3681000e-01	   1.3792000e+02	   3.3489000e+00	   3.2888000e+02	   1.0409000e+02	   2.0521000e-01	   1.3638000e+02	   1.3079000e+01	   5.8799000e+03	   1.2661000e+01	   5.9541000e+03	   1.2244000e+01	   6.0282000e+03	   1.1826000e+01	   6.1024000e+03	
   1.4000000e+01	   8.0000000e+00	   3.7100000e+02	   1.0500000e+02	   6.3000000e-01	   1.6700000e+02	   9.1160000e+00	   3.7616000e+02	   1.0339000e+02	   5.3205000e-01	   1.6664000e+02	   1.0232000e+01	   3.8132000e+02	   1.0178000e+02	   4.3410000e-01	   1.6629000e+02	   1.1348000e+01	   3.8649000e+02	   1.0017000e+02	   3.3615000e-01	   1.6593000e+02	   1.0369000e+01	   2.8351000e+03	   1.0314000e+01	   2.6667000e+03	   1.0258000e+01	   2.4983000e+03	   1.0203000e+01	   2.3299000e+03	
   1.5000000e+01	   1.3700000e+01	   3.6000000e+02	   1.0600000e+02	   2.5000000e-01	   1.6500000e+02	   1.4034000e+01	   3.5580000e+02	   1.0711000e+02	   1.8465000e-01	   1.6580000e+02	   1.4368000e+01	   3.5160000e+02	   1.0823000e+02	   1.1931000e-01	   1.6660000e+02	   1.4702000e+01	   3.4741000e+02	   1.0934000e+02	   5.3964000e-02	   1.6740000e+02	   7.9369000e+00	   2.1869000e+03	   7.9194000e+00	   2.2512000e+03	   7.9019000e+00	   2.3155000e+03	   7.8844000e+00	   2.3798000e+03	
   1.6000000e+01	   1.8200000e+01	   3.3300000e+02	   1.0500000e+02	   1.6000000e-01	   1.5800000e+02	   1.8374000e+01	   3.2893000e+02	   1.0377000e+02	   1.4351000e-01	   1.5721000e+02	   1.8547000e+01	   3.2485000e+02	   1.0253000e+02	   1.2702000e-01	   1.5642000e+02	   1.8721000e+01	   3.2078000e+02	   1.0130000e+02	   1.1052000e-01	   1.5564000e+02	   6.9197000e+00	   2.6760000e+03	   6.9202000e+00	   2.7458000e+03	   6.9207000e+00	   2.8155000e+03	   6.9212000e+00	   2.8852000e+03	
   1.7000000e+01	   2.3100000e+01	   3.4100000e+02	   1.0600000e+02	   6.0000000e-01	   1.5500000e+02	   2.3337000e+01	   3.3886000e+02	   1.0515000e+02	   5.5670000e-01	   1.5007000e+02	   2.3574000e+01	   3.3672000e+02	   1.0429000e+02	   5.1341000e-01	   1.4515000e+02	   2.3811000e+01	   3.3458000e+02	   1.0344000e+02	   4.7012000e-01	   1.4022000e+02	   6.0534000e+00	   6.5367000e+02	   6.1792000e+00	   4.5818000e+02	   6.3049000e+00	   2.6269000e+02	   6.4306000e+00	   6.7195000e+01	
   1.8000000e+01	   2.4400000e+01	   3.1700000e+02	   9.6000000e+01	   1.5000000e-01	   1.3700000e+02	   2.5773000e+01	   3.2141000e+02	   9.6602000e+01	   1.7375000e-01	   1.3417000e+02	   2.7147000e+01	   3.2583000e+02	   9.7203000e+01	   1.9751000e-01	   1.3134000e+02	   2.8520000e+01	   3.3024000e+02	   9.7805000e+01	   2.2126000e-01	   1.2851000e+02	   5.6118000e+00	   1.2498000e+03	   5.6473000e+00	   9.6790000e+02	   5.6827000e+00	   6.8599000e+02	   5.7181000e+00	   4.0408000e+02	
   1.9000000e+01	   2.0600000e+01	   2.8600000e+02	   8.2000000e+01	   8.0000000e-02	   1.2300000e+02	   2.0243000e+01	   2.7550000e+02	   8.1172000e+01	   3.7005000e-03	   1.2453000e+02	   1.9885000e+01	   2.6500000e+02	   8.0343000e+01	  -7.2599000e-02	   1.2606000e+02	   1.9528000e+01	   2.5450000e+02	   7.9515000e+01	  -1.4890000e-01	   1.2759000e+02	   5.9670000e+00	   1.9248000e+03	   5.7545000e+00	   1.8157000e+03	   5.5421000e+00	   1.7067000e+03	   5.3297000e+00	   1.5976000e+03	
   2.0000000e+01	   1.4100000e+01	   3.7000000e+02	   9.0000000e+01	   2.0000000e-01	   1.2600000e+02	   1.3765000e+01	   3.7158000e+02	   8.9533000e+01	   1.6860000e-01	   1.2957000e+02	   1.3431000e+01	   3.7317000e+02	   8.9066000e+01	   1.3720000e-01	   1.3315000e+02	   1.3096000e+01	   3.7475000e+02	   8.8598000e+01	   1.0581000e-01	   1.3672000e+02	   7.5455000e+00	   1.4240000e+03	   7.2517000e+00	   1.6983000e+03	   6.9578000e+00	   1.9726000e+03	   6.6640000e+00	   2.2469000e+03	
   2.1000000e+01	   7.0000000e+00	   4.0600000e+02	   9.0000000e+01	   2.8000000e-01	   1.3100000e+02	   7.3473000e+00	   4.0357000e+02	   8.9741000e+01	   3.0234000e-01	   1.3288000e+02	   7.6945000e+00	   4.0115000e+02	   8.9482000e+01	   3.2468000e-01	   1.3475000e+02	   8.0418000e+00	   3.9872000e+02	   8.9223000e+01	   3.4702000e-01	   1.3663000e+02	   8.9543000e+00	   3.3762000e+02	   8.5805000e+00	   5.5835000e+02	   8.2067000e+00	   7.7908000e+02	   7.8329000e+00	   9.9981000e+02	
   2.2000000e+01	   1.0000000e+00	   3.2800000e+02	   9.6000000e+01	   3.8000000e-01	   1.4200000e+02	   8.4949000e-01	   3.2930000e+02	   9.5490000e+01	   3.4574000e-01	   1.3899000e+02	   6.9898000e-01	   3.3061000e+02	   9.4980000e+01	   3.1149000e-01	   1.3598000e+02	   5.4847000e-01	   3.3191000e+02	   9.4470000e+01	   2.7723000e-01	   1.3297000e+02	   1.1534000e+01	   1.5653000e+03	   1.1704000e+01	   1.7501000e+03	   1.1874000e+01	   1.9350000e+03	   1.2044000e+01	   2.1198000e+03	
   2.3000000e+01	   9.0000000e-01	   3.4300000e+02	   1.0000000e+02	   5.1000000e-01	   1.4300000e+02	   1.7834000e+00	   3.3280000e+02	   9.9195000e+01	   5.7671000e-01	   1.4450000e+02	   2.6668000e+00	   3.2260000e+02	   9.8391000e+01	   6.4342000e-01	   1.4600000e+02	   3.5501000e+00	   3.1240000e+02	   9.7586000e+01	   7.1013000e-01	   1.4749000e+02	   1.1803000e+01	   1.2296000e+03	   1.1819000e+01	   1.2381000e+03	   1.1836000e+01	   1.2466000e+03	   1.1853000e+01	   1.2551000e+03	
   2.4000000e+01	   1.1000000e+00	   4.6500000e+02	   1.1800000e+02	   1.7600000e+00	   1.9100000e+02	   2.0522000e+00	   4.6886000e+02	   1.1714000e+02	   1.7622000e+00	   1.9036000e+02	   3.0044000e+00	   4.7272000e+02	   1.1629000e+02	   1.7643000e+00	   1.8972000e+02	   3.9566000e+00	   4.7658000e+02	   1.1543000e+02	   1.7665000e+00	   1.8908000e+02	   1.2029000e+01	   1.4752000e+02	   1.1823000e+01	   3.4673000e+01	   1.1618000e+01	  -7.8174000e+01	   1.1412000e+01	  -1.9102000e+02	
   2.5000000e+01	   1.4000000e+00	   3.6900000e+02	   1.0200000e+02	   2.6000000e-01	   1.5700000e+02	   3.5949000e+00	   3.7613000e+02	   1.0328000e+02	   2.5764000e-01	   1.6118000e+02	   5.7898000e+00	   3.8325000e+02	   1.0456000e+02	   2.5529000e-01	   1.6537000e+02	   7.9847000e+00	   3.9038000e+02	   1.0584000e+02	   2.5293000e-01	   1.6955000e+02	   1.3116000e+01	   4.6427000e+03	   1.3049000e+01	   4.4656000e+03	   1.2982000e+01	   4.2885000e+03	   1.2915000e+01	   4.1115000e+03	
   2.6000000e+01	   6.9000000e+00	   3.7600000e+02	   1.0300000e+02	   2.4000000e-01	   1.6300000e+02	   6.3879000e+00	   3.8035000e+02	   1.0197000e+02	   2.3131000e-01	   1.5902000e+02	   5.8758000e+00	   3.8470000e+02	   1.0095000e+02	   2.2261000e-01	   1.5505000e+02	   5.3638000e+00	   3.8905000e+02	   9.9922000e+01	   2.1392000e-01	   1.5107000e+02	   1.1029000e+01	   2.1075000e+03	   1.1514000e+01	   2.0658000e+03	   1.1999000e+01	   2.0240000e+03	   1.2484000e+01	   1.9823000e+03	
   2.7000000e+01	   1.4900000e+01	   3.2900000e+02	   1.0000000e+02	   8.0000000e-02	   1.4700000e+02	   1.4677000e+01	   3.3070000e+02	   9.9671000e+01	   2.0175000e-02	   1.4834000e+02	   1.4454000e+01	   3.3239000e+02	   9.9342000e+01	  -3.9651000e-02	   1.4967000e+02	   1.4230000e+01	   3.3409000e+02	   9.9013000e+01	  -9.9476000e-02	   1.5101000e+02	   7.1788000e+00	   2.6251000e+03	   7.0070000e+00	   2.5547000e+03	   6.8351000e+00	   2.4842000e+03	   6.6632000e+00	   2.4137000e+03	
   2.8000000e+01	   1.9000000e+01	   3.5600000e+02	   9.9000000e+01	   1.7000000e-01	   1.4000000e+02	   1.9134000e+01	   3.5501000e+02	   9.8714000e+01	   1.7646000e-01	   1.3522000e+02	   1.9268000e+01	   3.5402000e+02	   9.8429000e+01	   1.8292000e-01	   1.3043000e+02	   1.9403000e+01	   3.5303000e+02	   9.8143000e+01	   1.8938000e-01	   1.2565000e+02	   6.9445000e+00	   2.9250000e+03	   7.0012000e+00	   2.9022000e+03	   7.0579000e+00	   2.8793000e+03	   7.1147000e+00	   2.8565000e+03	
   2.9000000e+01	   2.3200000e+01	   3.1500000e+02	   9.8000000e+01	   3.1000000e-01	   1.3100000e+02	   2.4716000e+01	   3.2129000e+02	   9.7262000e+01	   4.0496000e-01	   1.2767000e+02	   2.6232000e+01	   3.2759000e+02	   9.6523000e+01	   4.9992000e-01	   1.2434000e+02	   2.7748000e+01	   3.3388000e+02	   9.5785000e+01	   5.9488000e-01	   1.2101000e+02	   6.6144000e+00	   2.0644000e+03	   6.8971000e+00	   2.2495000e+03	   7.1798000e+00	   2.4347000e+03	   7.4624000e+00	   2.6198000e+03	
   3.0000000e+01	   2.4400000e+01	   3.0400000e+02	   9.2000000e+01	   2.4000000e-01	   1.2700000e+02	   2.4326000e+01	   3.0146000e+02	   9.3074000e+01	   2.0664000e-01	   1.2688000e+02	   2.4252000e+01	   2.9893000e+02	   9.4147000e+01	   1.7327000e-01	   1.2676000e+02	   2.4178000e+01	   2.9639000e+02	   9.5221000e+01	   1.3991000e-01	   1.2664000e+02	   5.4806000e+00	   9.1526000e+02	   6.2731000e+00	   1.3864000e+03	   7.0656000e+00	   1.8576000e+03	   7.8581000e+00	   2.3287000e+03	
   3.1000000e+01	   2.1000000e+01	   2.9000000e+02	   8.9000000e+01	   3.8000000e-01	   1.2400000e+02	   2.1877000e+01	   2.7681000e+02	   9.1331000e+01	   3.8685000e-01	   1.2318000e+02	   2.2755000e+01	   2.6362000e+02	   9.3663000e+01	   3.9371000e-01	   1.2236000e+02	   2.3632000e+01	   2.5042000e+02	   9.5994000e+01	   4.0056000e-01	   1.2153000e+02	   5.9610000e+00	   2.1883000e+03	   5.8529000e+00	   1.9707000e+03	   5.7448000e+00	   1.7531000e+03	   5.6367000e+00	   1.5355000e+03	
   3.2000000e+01	   1.4900000e+01	   3.2700000e+02	   9.7000000e+01	   2.5000000e-01	   1.2900000e+02	   1.4088000e+01	   3.2207000e+02	   9.8103000e+01	   3.1933000e-01	   1.3091000e+02	   1.3276000e+01	   3.1713000e+02	   9.9206000e+01	   3.8866000e-01	   1.3281000e+02	   1.2463000e+01	   3.1220000e+02	   1.0031000e+02	   4.5798000e-01	   1.3472000e+02	   7.8417000e+00	   1.6283000e+03	   8.0381000e+00	   1.8826000e+03	   8.2344000e+00	   2.1368000e+03	   8.4307000e+00	   2.3911000e+03	
   3.3000000e+01	   8.6000000e+00	   3.0900000e+02	   9.2000000e+01	   2.7000000e-01	   1.2400000e+02	   7.5296000e+00	   3.0602000e+02	   9.2000000e+01	   2.6647000e-01	   1.2107000e+02	   6.4592000e+00	   3.0305000e+02	   9.1999000e+01	   2.6293000e-01	   1.1813000e+02	   5.3889000e+00	   3.0007000e+02	   9.1999000e+01	   2.5940000e-01	   1.1520000e+02	   9.3533000e+00	   1.3699000e+03	   9.0012000e+00	   1.5334000e+03	   8.6492000e+00	   1.6969000e+03	   8.2971000e+00	   1.8604000e+03	
   3.4000000e+01	   2.5000000e+00	   3.4000000e+02	   1.0100000e+02	   9.2000000e-01	   1.5100000e+02	   1.9609000e+00	   3.4210000e+02	   1.0205000e+02	   9.3354000e-01	   1.5565000e+02	   1.4217000e+00	   3.4420000e+02	   1.0310000e+02	   9.4707000e-01	   1.6029000e+02	   8.8262000e-01	   3.4630000e+02	   1.0416000e+02	   9.6061000e-01	   1.6494000e+02	   1.1552000e+01	   8.9206000e+02	   1.1038000e+01	   9.3857000e+02	   1.0525000e+01	   9.8508000e+02	   1.0011000e+01	   1.0316000e+03	
   3.5000000e+01	   7.0000000e-01	   3.1900000e+02	   1.0000000e+02	   6.1000000e-01	   1.4100000e+02	   1.8211000e+00	   3.1137000e+02	   1.0064000e+02	   4.9515000e-01	   1.3664000e+02	   2.9423000e+00	   3.0374000e+02	   1.0128000e+02	   3.8031000e-01	   1.3228000e+02	   4.0634000e+00	   2.9611000e+02	   1.0192000e+02	   2.6546000e-01	   1.2791000e+02	   1.2692000e+01	   2.9209000e+03	   1.2729000e+01	   2.8396000e+03	   1.2766000e+01	   2.7584000e+03	   1.2804000e+01	   2.6771000e+03	
   3.6000000e+01	   5.0000000e-01	   2.7100000e+02	   8.5000000e+01	   4.2000000e-01	   1.2000000e+02	   1.7151000e+00	   2.7264000e+02	   8.3098000e+01	   4.3534000e-01	   1.1958000e+02	   2.9302000e+00	   2.7428000e+02	   8.1196000e+01	   4.5067000e-01	   1.1915000e+02	   4.1453000e+00	   2.7592000e+02	   7.9294000e+01	   4.6601000e-01	   1.1873000e+02	   1.1847000e+01	   2.9915000e+03	   1.1940000e+01	   3.1021000e+03	   1.2034000e+01	   3.2127000e+03	   1.2127000e+01	   3.3232000e+03	
   3.7000000e+01	   1.7000000e+00	   3.1700000e+02	   8.9000000e+01	   1.3900000e+00	   1.3800000e+02	   3.6014000e+00	   3.1296000e+02	   8.8728000e+01	   1.4214000e+00	   1.3702000e+02	   5.5029000e+00	   3.0892000e+02	   8.8455000e+01	   1.4529000e+00	   1.3604000e+02	   7.4043000e+00	   3.0487000e+02	   8.8183000e+01	   1.4843000e+00	   1.3506000e+02	   1.0925000e+01	   2.2067000e+03	   1.0866000e+01	   2.4495000e+03	   1.0806000e+01	   2.6923000e+03	   1.0746000e+01	   2.9350000e+03	
   3.8000000e+01	   7.1000000e+00	   3.3100000e+02	   9.9000000e+01	   7.6000000e-01	   1.4900000e+02	   7.0039000e+00	   3.2940000e+02	   1.0032000e+02	   8.1783000e-01	   1.5307000e+02	   6.9079000e+00	   3.2780000e+02	   1.0164000e+02	   8.7566000e-01	   1.5714000e+02	   6.8118000e+00	   3.2620000e+02	   1.0296000e+02	   9.3349000e-01	   1.6121000e+02	   1.0162000e+01	   2.9916000e+03	   9.9607000e+00	   3.1980000e+03	   9.7595000e+00	   3.4044000e+03	   9.5583000e+00	   3.6108000e+03	
   3.9000000e+01	   1.3500000e+01	   3.0200000e+02	   9.2000000e+01	   8.1000000e-01	   1.3500000e+02	   1.3351000e+01	   2.9856000e+02	   9.4486000e+01	   8.0669000e-01	   1.3633000e+02	   1.3203000e+01	   2.9511000e+02	   9.6972000e+01	   8.0337000e-01	   1.3766000e+02	   1.3054000e+01	   2.9167000e+02	   9.9457000e+01	   8.0006000e-01	   1.3898000e+02	   8.2172000e+00	   2.9508000e+03	   8.7254000e+00	   2.9032000e+03	   9.2336000e+00	   2.8556000e+03	   9.7418000e+00	   2.8080000e+03	
   4.0000000e+01	   2.0200000e+01	   3.2200000e+02	   9.2000000e+01	   6.9000000e-01	   1.3900000e+02	   2.1094000e+01	   3.3126000e+02	   9.3353000e+01	   6.6806000e-01	   1.3950000e+02	   2.1987000e+01	   3.4053000e+02	   9.4707000e+01	   6.4612000e-01	   1.4000000e+02	   2.2881000e+01	   3.4979000e+02	   9.6060000e+01	   6.2418000e-01	   1.4051000e+02	   5.4001000e+00	   1.8132000e+02	   5.5019000e+00	   4.3807000e+02	   5.6036000e+00	   6.9482000e+02	   5.7053000e+00	   9.5157000e+02	
   4.1000000e+01	   2.3600000e+01	   3.0500000e+02	   9.3000000e+01	   3.0000000e-01	   1.2800000e+02	   2.2760000e+01	   3.1011000e+02	   9.4742000e+01	   3.0167000e-01	   1.3164000e+02	   2.1919000e+01	   3.1521000e+02	   9.6483000e+01	   3.0335000e-01	   1.3527000e+02	   2.1079000e+01	   3.2032000e+02	   9.8225000e+01	   3.0502000e-01	   1.3891000e+02	   4.9960000e+00	   3.1067000e+03	   4.5675000e+00	   2.9019000e+03	   4.1390000e+00	   2.6971000e+03	   3.7105000e+00	   2.4922000e+03	
   4.2000000e+01	   2.2700000e+01	   2.9000000e+02	   9.0000000e+01	   3.0000000e-02	   1.2300000e+02	   2.2709000e+01	   2.8488000e+02	   8.8976000e+01	  -5.7520000e-02	   1.1924000e+02	   2.2718000e+01	   2.7975000e+02	   8.7953000e+01	  -1.4504000e-01	   1.1548000e+02	   2.2727000e+01	   2.7463000e+02	   8.6929000e+01	  -2.3256000e-01	   1.1171000e+02	   4.6419000e+00	   1.0570000e+03	   4.8364000e+00	   1.1669000e+03	   5.0310000e+00	   1.2768000e+03	   5.2255000e+00	   1.3866000e+03	
   4.3000000e+01	   2.0600000e+01	   3.0400000e+02	   9.1000000e+01	   2.0000000e-02	   1.2400000e+02	   1.9255000e+01	   2.9501000e+02	   8.9534000e+01	   4.0403000e-02	   1.2159000e+02	   1.7909000e+01	   2.8602000e+02	   8.8067000e+01	   6.0806000e-02	   1.1918000e+02	   1.6564000e+01	   2.7704000e+02	   8.6601000e+01	   8.1210000e-02	   1.1677000e+02	   5.5997000e+00	   8.3792000e+02	   5.4847000e+00	   1.0612000e+03	   5.3697000e+00	   1.2845000e+03	   5.2547000e+00	   1.5078000e+03	
   4.4000000e+01	   1.6900000e+01	   2.9900000e+02	   8.8000000e+01	   1.0000000e-02	   1.2100000e+02	   1.6137000e+01	   2.8608000e+02	   8.7776000e+01	  -5.7846000e-02	   1.2497000e+02	   1.5373000e+01	   2.7317000e+02	   8.7552000e+01	  -1.2569000e-01	   1.2894000e+02	   1.4610000e+01	   2.6025000e+02	   8.7328000e+01	  -1.9354000e-01	   1.3292000e+02	   6.8143000e+00	   9.8747000e+02	   6.5831000e+00	   1.2349000e+03	   6.3520000e+00	   1.4824000e+03	   6.1208000e+00	   1.7299000e+03	
   4.5000000e+01	   9.6000000e+00	   2.9000000e+02	   9.1000000e+01	   1.8000000e-01	   1.2600000e+02	   1.1597000e+01	   2.8840000e+02	   8.9274000e+01	   2.1845000e-01	   1.3112000e+02	   1.3594000e+01	   2.8681000e+02	   8.7548000e+01	   2.5690000e-01	   1.3624000e+02	   1.5591000e+01	   2.8521000e+02	   8.5821000e+01	   2.9535000e-01	   1.4136000e+02	   8.8926000e+00	   1.8587000e+03	   9.0529000e+00	   1.9118000e+03	   9.2131000e+00	   1.9649000e+03	   9.3733000e+00	   2.0179000e+03	
   4.6000000e+01	   3.2000000e+00	   3.3000000e+02	   8.9000000e+01	   2.2000000e-01	   1.3100000e+02	   3.3971000e+00	   3.2025000e+02	   8.8500000e+01	   2.3910000e-01	   1.2937000e+02	   3.5942000e+00	   3.1049000e+02	   8.8000000e+01	   2.5820000e-01	   1.2774000e+02	   3.7913000e+00	   3.0074000e+02	   8.7500000e+01	   2.7730000e-01	   1.2611000e+02	   1.0658000e+01	   1.3863000e+03	   1.0901000e+01	   1.6101000e+03	   1.1145000e+01	   1.8338000e+03	   1.1388000e+01	   2.0575000e+03	
   4.7000000e+01	   7.0000000e-01	   3.3500000e+02	   9.6000000e+01	   2.6000000e-01	   1.4900000e+02	   5.0913000e-01	   3.3862000e+02	   9.6497000e+01	   3.1548000e-01	   1.5242000e+02	   3.1826000e-01	   3.4224000e+02	   9.6994000e+01	   3.7096000e-01	   1.5584000e+02	   1.2739000e-01	   3.4585000e+02	   9.7491000e+01	   4.2643000e-01	   1.5926000e+02	   1.2199000e+01	   2.0399000e+03	   1.1942000e+01	   1.9097000e+03	   1.1685000e+01	   1.7795000e+03	   1.1428000e+01	   1.6493000e+03	
   4.8000000e+01	   8.0000000e-01	   4.2000000e+02	   9.8000000e+01	   1.0600000e+00	   1.5500000e+02	   9.0429000e-01	   4.1227000e+02	   9.7193000e+01	   1.0897000e+00	   1.5279000e+02	   1.0086000e+00	   4.0453000e+02	   9.6386000e+01	   1.1194000e+00	   1.5058000e+02	   1.1129000e+00	   3.9680000e+02	   9.5579000e+01	   1.1490000e+00	   1.4837000e+02	   1.2299000e+01	   1.5762000e+03	   1.1776000e+01	   1.6418000e+03	   1.1253000e+01	   1.7073000e+03	   1.0729000e+01	   1.7729000e+03	
