   1.1000000e+01	  -1.0000000e-02	  -5.1200000e-03	   2.6800000e-04	  -1.6500000e+00	   2.4000000e+00	  -1.0226000e-02	  -5.3023000e-03	   3.6179000e-04	  -1.5861000e+00	   2.3526000e+00	  -1.0452000e-02	  -5.4846000e-03	   4.5558000e-04	  -1.5222000e+00	   2.3052000e+00	  -1.0677000e-02	  -5.6669000e-03	   5.4938000e-04	  -1.4584000e+00	   2.2578000e+00	   3.5832000e+00	   2.9168000e+00	   2.2198000e-01	   3.5820000e+00	   3.1659000e+00	   2.1867000e-01	   3.5808000e+00	   3.4151000e+00	   2.1535000e-01	   3.5796000e+00	   3.6643000e+00	   2.1204000e-01	
   1.2000000e+01	  -1.0000000e-02	  -6.0000000e-03	   2.6800000e-04	  -1.6500000e+00	   2.4000000e+00	  -9.5299000e-03	  -5.7560000e-03	   7.0490000e-04	  -1.7340000e+00	   2.2462000e+00	  -9.0598000e-03	  -5.5120000e-03	   1.1418000e-03	  -1.8180000e+00	   2.0924000e+00	  -8.5897000e-03	  -5.2680000e-03	   1.5787000e-03	  -1.9020000e+00	   1.9387000e+00	   3.4686000e+00	   2.9119000e+00	   2.2145000e-01	   3.9777000e+00	   2.8650000e+00	   1.9528000e-01	   4.4868000e+00	   2.8180000e+00	   1.6911000e-01	   4.9959000e+00	   2.7710000e+00	   1.4294000e-01	
   1.3000000e+01	  -1.0000000e-02	  -6.0000000e-03	   2.6800000e-04	  -1.6500000e+00	   2.4000000e+00	  -9.8895000e-03	  -6.0137000e-03	   4.7649000e-04	  -1.7308000e+00	   2.3659000e+00	  -9.7790000e-03	  -6.0274000e-03	   6.8499000e-04	  -1.8117000e+00	   2.3319000e+00	  -9.6686000e-03	  -6.0411000e-03	   8.9348000e-04	  -1.8925000e+00	   2.2978000e+00	   3.2777000e+00	   2.9168000e+00	   2.1354000e-01	   2.7910000e+00	   2.9596000e+00	   1.9174000e-01	   2.3043000e+00	   3.0023000e+00	   1.6994000e-01	   1.8176000e+00	   3.0451000e+00	   1.4814000e-01	
   1.4000000e+01	  -1.0000000e-02	  -6.4500000e-03	   2.6800000e-04	  -1.6500000e+00	   2.4000000e+00	  -9.5061000e-03	  -6.2607000e-03	   2.1609000e-05	  -1.9006000e+00	   2.3921000e+00	  -9.0121000e-03	  -6.0713000e-03	  -2.2478000e-04	  -2.1513000e+00	   2.3843000e+00	  -8.5182000e-03	  -5.8820000e-03	  -4.7117000e-04	  -2.4019000e+00	   2.3764000e+00	   3.1201000e+00	   3.1389000e+00	   2.2694000e-01	   3.0555000e+00	   3.0418000e+00	   2.0318000e-01	   2.9909000e+00	   2.9447000e+00	   1.7943000e-01	   2.9263000e+00	   2.8477000e+00	   1.5568000e-01	
   1.5000000e+01	  -1.0000000e-02	  -6.0000000e-03	   2.6800000e-04	  -1.6200000e+00	   2.4000000e+00	  -9.8522000e-03	  -6.1540000e-03	   4.3850000e-04	  -1.7872000e+00	   2.4177000e+00	  -9.7044000e-03	  -6.3080000e-03	   6.0899000e-04	  -1.9544000e+00	   2.4354000e+00	  -9.5567000e-03	  -6.4620000e-03	   7.7949000e-04	  -2.1216000e+00	   2.4531000e+00	   2.9211000e+00	   3.0321000e+00	   2.2017000e-01	   2.9007000e+00	   3.0691000e+00	   2.4330000e-01	   2.8803000e+00	   3.1062000e+00	   2.6642000e-01	   2.8599000e+00	   3.1433000e+00	   2.8955000e-01	
   1.6000000e+01	  -1.0000000e-02	  -6.0000000e-03	   2.6800000e-04	  -1.5700000e+00	   2.4000000e+00	  -9.9232000e-03	  -6.1494000e-03	   7.9039000e-05	  -1.6122000e+00	   2.3826000e+00	  -9.8463000e-03	  -6.2988000e-03	  -1.0992000e-04	  -1.6544000e+00	   2.3652000e+00	  -9.7695000e-03	  -6.4483000e-03	  -2.9888000e-04	  -1.6966000e+00	   2.3477000e+00	   2.8234000e+00	   3.1692000e+00	   2.3392000e-01	   2.8239000e+00	   3.2094000e+00	   2.4222000e-01	   2.8245000e+00	   3.2495000e+00	   2.5052000e-01	   2.8250000e+00	   3.2897000e+00	   2.5882000e-01	
   1.7000000e+01	  -8.1100000e-03	  -6.0000000e-03	   2.6800000e-04	  -1.5200000e+00	   2.4000000e+00	  -8.0051000e-03	  -6.0785000e-03	   1.3751000e-04	  -1.6308000e+00	   2.2910000e+00	  -7.9002000e-03	  -6.1570000e-03	   7.0187000e-06	  -1.7416000e+00	   2.1820000e+00	  -7.7954000e-03	  -6.2355000e-03	  -1.2347000e-04	  -1.8523000e+00	   2.0730000e+00	   2.7371000e+00	   3.0404000e+00	   2.1953000e-01	   2.8835000e+00	   2.9277000e+00	   2.2945000e-01	   3.0300000e+00	   2.8150000e+00	   2.3938000e-01	   3.1764000e+00	   2.7023000e+00	   2.4930000e-01	
   1.8000000e+01	  -8.1100000e-03	  -6.0000000e-03	   2.6800000e-04	  -1.4600000e+00	   2.4000000e+00	  -7.5022000e-03	  -5.8381000e-03	   3.6007000e-04	  -1.3992000e+00	   2.3374000e+00	  -6.8943000e-03	  -5.6763000e-03	   4.5214000e-04	  -1.3384000e+00	   2.2747000e+00	  -6.2865000e-03	  -5.5144000e-03	   5.4421000e-04	  -1.2777000e+00	   2.2121000e+00	   2.4015000e+00	   3.0114000e+00	   2.2374000e-01	   2.4428000e+00	   2.8489000e+00	   2.4844000e-01	   2.4840000e+00	   2.6864000e+00	   2.7315000e-01	   2.5253000e+00	   2.5239000e+00	   2.9785000e-01	
   1.9000000e+01	  -9.0500000e-03	  -6.0000000e-03	   2.6800000e-04	  -1.5200000e+00	   2.4000000e+00	  -9.2082000e-03	  -6.3851000e-03	   1.4122000e-04	  -1.7152000e+00	   2.4338000e+00	  -9.3664000e-03	  -6.7702000e-03	   1.4437000e-05	  -1.9105000e+00	   2.4677000e+00	  -9.5246000e-03	  -7.1553000e-03	  -1.1234000e-04	  -2.1057000e+00	   2.5015000e+00	   1.9171000e+00	   3.0979000e+00	   2.2805000e-01	   1.6696000e+00	   3.0350000e+00	   2.0325000e-01	   1.4221000e+00	   2.9721000e+00	   1.7845000e-01	   1.1747000e+00	   2.9093000e+00	   1.5366000e-01	
   2.0000000e+01	  -1.0000000e-02	  -5.5600000e-03	  -2.4300000e-04	  -1.6300000e+00	   2.4000000e+00	  -1.0148000e-02	  -5.5019000e-03	  -3.1451000e-04	  -1.7103000e+00	   2.4791000e+00	  -1.0296000e-02	  -5.4439000e-03	  -3.8603000e-04	  -1.7907000e+00	   2.5581000e+00	  -1.0444000e-02	  -5.3858000e-03	  -4.5754000e-04	  -1.8710000e+00	   2.6372000e+00	   1.8330000e+00	   3.0971000e+00	   2.4962000e-01	   1.4907000e+00	   3.2552000e+00	   2.6208000e-01	   1.1483000e+00	   3.4133000e+00	   2.7454000e-01	   8.0603000e-01	   3.5714000e+00	   2.8700000e-01	
   2.1000000e+01	  -1.0000000e-02	  -6.0000000e-03	  -1.2700000e-03	  -1.4400000e+00	   2.4000000e+00	  -9.8463000e-03	  -6.0890000e-03	  -1.3097000e-03	  -1.3828000e+00	   2.4415000e+00	  -9.6926000e-03	  -6.1781000e-03	  -1.3493000e-03	  -1.3257000e+00	   2.4830000e+00	  -9.5389000e-03	  -6.2671000e-03	  -1.3890000e-03	  -1.2685000e+00	   2.5245000e+00	   2.1251000e+00	   3.1977000e+00	   2.4977000e-01	   1.6897000e+00	   3.3249000e+00	   2.6690000e-01	   1.2543000e+00	   3.4521000e+00	   2.8402000e-01	   8.1887000e-01	   3.5794000e+00	   3.0115000e-01	
   2.2000000e+01	  -1.0000000e-02	  -6.0000000e-03	  -1.2700000e-03	  -1.1800000e+00	   2.4000000e+00	  -1.0067000e-02	  -5.9522000e-03	  -1.3481000e-03	  -1.2677000e+00	   2.3334000e+00	  -1.0133000e-02	  -5.9044000e-03	  -1.4262000e-03	  -1.3553000e+00	   2.2668000e+00	  -1.0200000e-02	  -5.8566000e-03	  -1.5042000e-03	  -1.4430000e+00	   2.2002000e+00	   2.5680000e+00	   3.1039000e+00	   2.0153000e-01	   2.7658000e+00	   3.2104000e+00	   2.1181000e-01	   2.9637000e+00	   3.3170000e+00	   2.2209000e-01	   3.1616000e+00	   3.4235000e+00	   2.3238000e-01	
   2.3000000e+01	  -9.0500000e-03	  -6.0000000e-03	  -1.7900000e-03	  -1.1500000e+00	   2.4000000e+00	  -8.6590000e-03	  -6.3741000e-03	  -1.9132000e-03	  -9.7930000e-01	   2.4331000e+00	  -8.2680000e-03	  -6.7481000e-03	  -2.0363000e-03	  -8.0860000e-01	   2.4663000e+00	  -7.8770000e-03	  -7.1222000e-03	  -2.1595000e-03	  -6.3791000e-01	   2.4994000e+00	   2.4974000e+00	   2.9468000e+00	   2.0352000e-01	   2.5168000e+00	   2.9517000e+00	   1.9437000e-01	   2.5362000e+00	   2.9566000e+00	   1.8523000e-01	   2.5556000e+00	   2.9615000e+00	   1.7608000e-01	
   2.4000000e+01	  -9.0500000e-03	  -6.0000000e-03	  -1.2700000e-03	  -1.1500000e+00	   2.6000000e+00	  -8.6286000e-03	  -5.8584000e-03	  -1.4010000e-03	  -1.1445000e+00	   2.5858000e+00	  -8.2071000e-03	  -5.7169000e-03	  -1.5320000e-03	  -1.1390000e+00	   2.5716000e+00	  -7.7857000e-03	  -5.5753000e-03	  -1.6630000e-03	  -1.1334000e+00	   2.5574000e+00	   2.3983000e+00	   2.9211000e+00	   2.1952000e-01	   2.1591000e+00	   2.8560000e+00	   1.5850000e-01	   1.9198000e+00	   2.7910000e+00	   9.7481000e-02	   1.6806000e+00	   2.7259000e+00	   3.6460000e-02	
   2.5000000e+01	  -8.5800000e-03	  -6.0000000e-03	  -1.2700000e-03	  -1.1500000e+00	   2.6000000e+00	  -7.6085000e-03	  -5.7387000e-03	  -1.0738000e-03	  -1.1560000e+00	   2.6925000e+00	  -6.6370000e-03	  -5.4773000e-03	  -8.7769000e-04	  -1.1621000e+00	   2.7851000e+00	  -5.6656000e-03	  -5.2160000e-03	  -6.8154000e-04	  -1.1681000e+00	   2.8777000e+00	   2.4584000e+00	   3.0076000e+00	   2.3435000e-01	   2.3804000e+00	   2.9055000e+00	   2.2395000e-01	   2.3025000e+00	   2.8034000e+00	   2.1355000e-01	   2.2245000e+00	   2.7014000e+00	   2.0316000e-01	
   2.6000000e+01	  -8.5800000e-03	  -5.1200000e-03	  -2.3100000e-03	  -1.1500000e+00	   2.6000000e+00	  -8.8066000e-03	  -4.9604000e-03	  -2.4671000e-03	  -1.1722000e+00	   2.5120000e+00	  -9.0333000e-03	  -4.8009000e-03	  -2.6241000e-03	  -1.1945000e+00	   2.4241000e+00	  -9.2599000e-03	  -4.6413000e-03	  -2.7812000e-03	  -1.2167000e+00	   2.3361000e+00	   2.9602000e+00	   3.2325000e+00	   2.4830000e-01	   3.5250000e+00	   3.2084000e+00	   2.8408000e-01	   4.0897000e+00	   3.1843000e+00	   3.1987000e-01	   4.6545000e+00	   3.1603000e+00	   3.5565000e-01	
   2.7000000e+01	  -8.1100000e-03	  -6.0000000e-03	  -2.3100000e-03	  -8.8700000e-01	   2.6000000e+00	  -8.2088000e-03	  -5.9378000e-03	  -2.3603000e-03	  -1.0401000e+00	   2.6296000e+00	  -8.3076000e-03	  -5.8756000e-03	  -2.4107000e-03	  -1.1932000e+00	   2.6591000e+00	  -8.4064000e-03	  -5.8135000e-03	  -2.4610000e-03	  -1.3462000e+00	   2.6887000e+00	   3.2147000e+00	   3.2550000e+00	   2.5772000e-01	   3.0144000e+00	   3.2143000e+00	   2.7936000e-01	   2.8142000e+00	   3.1737000e+00	   3.0100000e-01	   2.6139000e+00	   3.1331000e+00	   3.2265000e-01	
   2.8000000e+01	  -8.1100000e-03	  -6.0000000e-03	  -2.8300000e-03	  -6.2800000e-01	   2.6000000e+00	  -8.0506000e-03	  -6.0363000e-03	  -2.8737000e-03	  -6.1147000e-01	   2.4941000e+00	  -7.9912000e-03	  -6.0726000e-03	  -2.9174000e-03	  -5.9494000e-01	   2.3883000e+00	  -7.9318000e-03	  -6.1088000e-03	  -2.9612000e-03	  -5.7841000e-01	   2.2824000e+00	   3.5592000e+00	   2.8417000e+00	   2.2996000e-01	   3.6252000e+00	   2.8285000e+00	   2.3100000e-01	   3.6913000e+00	   2.8153000e+00	   2.3204000e-01	   3.7574000e+00	   2.8022000e+00	   2.3308000e-01	
   2.9000000e+01	  -8.1100000e-03	  -6.0000000e-03	  -2.3100000e-03	  -3.6800000e-01	   2.6000000e+00	  -7.4390000e-03	  -5.7691000e-03	  -2.4230000e-03	  -1.2502000e-01	   2.5263000e+00	  -6.7680000e-03	  -5.5383000e-03	  -2.5361000e-03	   1.1796000e-01	   2.4527000e+00	  -6.0970000e-03	  -5.3074000e-03	  -2.6491000e-03	   3.6094000e-01	   2.3790000e+00	   3.8800000e+00	   3.3347000e+00	   2.7369000e-01	   4.2093000e+00	   3.4414000e+00	   2.5885000e-01	   4.5386000e+00	   3.5481000e+00	   2.4401000e-01	   4.8679000e+00	   3.6549000e+00	   2.2917000e-01	
   3.0000000e+01	  -8.1100000e-03	  -6.8900000e-03	  -1.7900000e-03	  -1.5000000e-01	   2.6000000e+00	  -8.1427000e-03	  -6.9830000e-03	  -1.6257000e-03	  -2.3537000e-01	   2.5974000e+00	  -8.1754000e-03	  -7.0761000e-03	  -1.4614000e-03	  -3.2074000e-01	   2.5947000e+00	  -8.2080000e-03	  -7.1691000e-03	  -1.2970000e-03	  -4.0611000e-01	   2.5921000e+00	   4.1670000e+00	   2.9729000e+00	   2.8215000e-01	   5.0902000e+00	   3.2445000e+00	   2.9861000e-01	   6.0134000e+00	   3.5161000e+00	   3.1507000e-01	   6.9366000e+00	   3.7876000e+00	   3.3153000e-01	
   3.1000000e+01	  -8.1100000e-03	  -6.8900000e-03	  -1.7900000e-03	  -1.5000000e-01	   2.6000000e+00	  -7.7217000e-03	  -7.3738000e-03	  -1.4332000e-03	  -1.3246000e-01	   2.5818000e+00	  -7.3333000e-03	  -7.8577000e-03	  -1.0764000e-03	  -1.1493000e-01	   2.5636000e+00	  -6.9450000e-03	  -8.3415000e-03	  -7.1955000e-04	  -9.7388000e-02	   2.5454000e+00	   4.3459000e+00	   2.9723000e+00	   3.3015000e-01	   4.2200000e+00	   2.8469000e+00	   3.3739000e-01	   4.0941000e+00	   2.7214000e+00	   3.4464000e-01	   3.9682000e+00	   2.5960000e+00	   3.5188000e-01	
   3.2000000e+01	  -8.5800000e-03	  -6.8900000e-03	  -1.7900000e-03	  -1.5000000e-01	   2.5000000e+00	  -8.9395000e-03	  -7.0709000e-03	  -1.6212000e-03	   2.7393000e-02	   2.5422000e+00	  -9.2990000e-03	  -7.2519000e-03	  -1.4524000e-03	   2.0479000e-01	   2.5844000e+00	  -9.6585000e-03	  -7.4328000e-03	  -1.2835000e-03	   3.8218000e-01	   2.6265000e+00	   4.2638000e+00	   3.0142000e+00	   3.7856000e-01	   4.4925000e+00	   3.1608000e+00	   3.7870000e-01	   4.7212000e+00	   3.3073000e+00	   3.7885000e-01	   4.9499000e+00	   3.4539000e+00	   3.7900000e-01	
   3.3000000e+01	  -9.6500000e-03	  -8.0300000e-03	  -2.7700000e-03	  -1.5000000e-01	   2.5000000e+00	  -1.0124000e-02	  -8.1392000e-03	  -2.7701000e-03	  -1.5904000e-01	   2.4351000e+00	  -1.0598000e-02	  -8.2483000e-03	  -2.7701000e-03	  -1.6808000e-01	   2.3702000e+00	  -1.1071000e-02	  -8.3575000e-03	  -2.7702000e-03	  -1.7712000e-01	   2.3052000e+00	   4.2233000e+00	   2.6614000e+00	   4.0165000e-01	   3.8132000e+00	   2.7557000e+00	   4.0762000e-01	   3.4030000e+00	   2.8499000e+00	   4.1359000e-01	   2.9929000e+00	   2.9441000e+00	   4.1956000e-01	
   3.4000000e+01	  -9.6500000e-03	  -7.5900000e-03	  -2.7700000e-03	  -7.0400000e-02	   2.4000000e+00	  -9.8886000e-03	  -7.5130000e-03	  -2.6090000e-03	  -3.5762000e-02	   2.5028000e+00	  -1.0127000e-02	  -7.4361000e-03	  -2.4481000e-03	  -1.1244000e-03	   2.6056000e+00	  -1.0366000e-02	  -7.3591000e-03	  -2.2871000e-03	   3.3513000e-02	   2.7084000e+00	   4.2274000e+00	   2.6252000e+00	   4.2001000e-01	   3.6293000e+00	   2.6520000e+00	   4.4817000e-01	   3.0312000e+00	   2.6788000e+00	   4.7633000e-01	   2.4331000e+00	   2.7056000e+00	   5.0449000e-01	
   3.5000000e+01	  -9.6500000e-03	  -7.5900000e-03	  -2.7700000e-03	   1.8900000e-01	   2.4000000e+00	  -9.1538000e-03	  -7.8698000e-03	  -2.6721000e-03	  -1.0486000e-01	   2.3035000e+00	  -8.6576000e-03	  -8.1497000e-03	  -2.5742000e-03	  -3.9873000e-01	   2.2070000e+00	  -8.1613000e-03	  -8.4295000e-03	  -2.4763000e-03	  -6.9259000e-01	   2.1105000e+00	   4.3601000e+00	   2.5025000e+00	   4.3395000e-01	   4.4036000e+00	   2.4557000e+00	   4.2552000e-01	   4.4471000e+00	   2.4088000e+00	   4.1708000e-01	   4.4906000e+00	   2.3620000e+00	   4.0865000e-01	
   3.6000000e+01	  -8.5800000e-03	  -6.4500000e-03	  -1.7900000e-03	   3.5000000e-01	   2.4000000e+00	  -8.0422000e-03	  -6.3899000e-03	  -2.0811000e-03	   3.8924000e-01	   2.3906000e+00	  -7.5044000e-03	  -6.3297000e-03	  -2.3722000e-03	   4.2848000e-01	   2.3812000e+00	  -6.9666000e-03	  -6.2696000e-03	  -2.6633000e-03	   4.6772000e-01	   2.3718000e+00	   4.5674000e+00	   2.4155000e+00	   4.3055000e-01	   4.6759000e+00	   2.4793000e+00	   4.4529000e-01	   4.7844000e+00	   2.5430000e+00	   4.6003000e-01	   4.8930000e+00	   2.6067000e+00	   4.7477000e-01	
   3.7000000e+01	  -1.0000000e-02	  -6.4500000e-03	  -1.7900000e-03	   3.5000000e-01	   2.4000000e+00	  -9.1584000e-03	  -6.5983000e-03	  -1.8317000e-03	   4.3041000e-01	   2.3783000e+00	  -8.3168000e-03	  -6.7465000e-03	  -1.8734000e-03	   5.1082000e-01	   2.3567000e+00	  -7.4752000e-03	  -6.8948000e-03	  -1.9150000e-03	   5.9123000e-01	   2.3350000e+00	   4.4076000e+00	   2.1410000e+00	   4.6492000e-01	   4.3382000e+00	   2.2809000e+00	   4.4467000e-01	   4.2689000e+00	   2.4208000e+00	   4.2441000e-01	   4.1995000e+00	   2.5608000e+00	   4.0416000e-01	
   3.8000000e+01	  -1.0000000e-02	  -6.4500000e-03	  -1.7900000e-03	   3.5000000e-01	   2.4000000e+00	  -1.0043000e-02	  -6.5086000e-03	  -1.5879000e-03	   4.9797000e-01	   2.4900000e+00	  -1.0085000e-02	  -6.5672000e-03	  -1.3858000e-03	   6.4594000e-01	   2.5801000e+00	  -1.0128000e-02	  -6.6259000e-03	  -1.1837000e-03	   7.9392000e-01	   2.6701000e+00	   4.2593000e+00	   1.9789000e+00	   4.8322000e-01	   4.0249000e+00	   2.0979000e+00	   4.9566000e-01	   3.7906000e+00	   2.2168000e+00	   5.0809000e-01	   3.5562000e+00	   2.3358000e+00	   5.2053000e-01	
   3.9000000e+01	  -1.0000000e-02	  -6.4500000e-03	  -1.7900000e-03	   3.5000000e-01	   2.4000000e+00	  -1.0066000e-02	  -6.5764000e-03	  -1.4095000e-03	   3.4152000e-01	   2.4294000e+00	  -1.0132000e-02	  -6.7027000e-03	  -1.0291000e-03	   3.3304000e-01	   2.4588000e+00	  -1.0197000e-02	  -6.8291000e-03	  -6.4861000e-04	   3.2456000e-01	   2.4882000e+00	   4.3621000e+00	   1.8267000e+00	   4.9650000e-01	   4.9541000e+00	   1.7993000e+00	   5.2035000e-01	   5.5461000e+00	   1.7719000e+00	   5.4421000e-01	   6.1381000e+00	   1.7444000e+00	   5.6807000e-01	
   4.0000000e+01	  -1.0000000e-02	  -6.4500000e-03	  -2.3100000e-03	   3.5000000e-01	   2.4000000e+00	  -9.6045000e-03	  -6.1103000e-03	  -2.1029000e-03	   2.9386000e-01	   2.4111000e+00	  -9.2090000e-03	  -5.7705000e-03	  -1.8957000e-03	   2.3773000e-01	   2.4222000e+00	  -8.8134000e-03	  -5.4308000e-03	  -1.6886000e-03	   1.8159000e-01	   2.4333000e+00	   4.1125000e+00	   1.6935000e+00	   5.0336000e-01	   4.2310000e+00	   1.8415000e+00	   4.8853000e-01	   4.3495000e+00	   1.9895000e+00	   4.7371000e-01	   4.4681000e+00	   2.1374000e+00	   4.5888000e-01	
