  -4.5570000e-01	  -1.6423000e+00	   7.6550000e-01	   7.0170000e-01	
  -5.3090000e-01	  -1.9082000e+00	   7.9750000e-01	   1.1367000e+00	
  -6.0180000e-01	  -2.0464000e+00	   9.8050000e-01	   8.3170000e-01	
  -6.4580000e-01	  -2.0844000e+00	   1.1445000e+00	   7.6920000e-01	
  -6.6130000e-01	  -2.0949000e+00	   1.2125000e+00	   9.2170000e-01	
  -6.5890000e-01	  -2.0794000e+00	   1.1595000e+00	   9.3170000e-01	
  -6.3990000e-01	  -1.9906000e+00	   1.1525000e+00	   7.9420000e-01	
  -6.0090000e-01	  -1.8632000e+00	   1.1895000e+00	   6.8670000e-01	
  -5.4900000e-01	  -1.7523000e+00	   1.0765000e+00	   7.6170000e-01	
  -4.9120000e-01	  -1.6356000e+00	   9.6150000e-01	   6.3420000e-01	
  -4.2720000e-01	  -1.5132000e+00	   8.8450000e-01	   5.8170000e-01	
  -3.5670000e-01	  -1.3945000e+00	   8.2950000e-01	   5.5170000e-01	
  -2.7660000e-01	  -1.3215000e+00	   7.0850000e-01	   4.3920000e-01	
  -1.8680000e-01	  -1.3317000e+00	   5.1750000e-01	   4.7920000e-01	
  -9.7100000e-02	  -1.3609000e+00	   3.7650000e-01	   5.3170000e-01	
  -1.9200000e-02	  -1.3473000e+00	   2.1250000e-01	   6.3670000e-01	
   4.6600000e-02	  -1.2796000e+00	   7.1500000e-02	   5.1920000e-01	
   1.0890000e-01	  -1.2096000e+00	  -3.8500000e-02	   4.1170000e-01	
   1.6440000e-01	  -1.1582000e+00	  -1.4250000e-01	   5.7420000e-01	
   2.0560000e-01	  -1.0522000e+00	  -2.0150000e-01	   4.5420000e-01	
   2.3310000e-01	  -9.2160000e-01	  -3.3050000e-01	   3.8170000e-01	
   2.4780000e-01	  -8.3300000e-01	  -4.4850000e-01	   4.1420000e-01	
   2.5180000e-01	  -7.6130000e-01	  -4.5450000e-01	   3.0170000e-01	
   2.4700000e-01	  -7.0810000e-01	  -4.3150000e-01	   2.8920000e-01	
   2.2760000e-01	  -6.9600000e-01	  -4.6050000e-01	   3.4420000e-01	
   1.8650000e-01	  -7.0760000e-01	  -5.1550000e-01	   3.6920000e-01	
   1.2530000e-01	  -7.3960000e-01	  -4.4850000e-01	   3.2420000e-01	
   4.7200000e-02	  -8.1460000e-01	  -3.3750000e-01	   4.2920000e-01	
  -4.7300000e-02	  -8.9610000e-01	  -2.2350000e-01	   4.9670000e-01	
  -1.5210000e-01	  -9.4360000e-01	  -5.1500000e-02	   4.6920000e-01	
  -2.5770000e-01	  -9.5160000e-01	   1.2650000e-01	   5.6670000e-01	
  -3.4840000e-01	  -8.7650000e-01	   3.5750000e-01	   3.6170000e-01	
  -4.1030000e-01	  -7.6320000e-01	   4.9150000e-01	   2.5420000e-01	
  -4.5230000e-01	  -6.8160000e-01	   4.8250000e-01	   4.6670000e-01	
  -4.8350000e-01	  -5.6940000e-01	   5.7250000e-01	   2.8920000e-01	
  -4.9530000e-01	  -4.0930000e-01	   6.6650000e-01	   1.4170000e-01	
  -4.7860000e-01	  -2.4180000e-01	   7.0550000e-01	   9.1700000e-02	
  -4.3450000e-01	  -8.2900000e-02	   6.6150000e-01	   1.9200000e-02	
  -3.7190000e-01	   5.6500000e-02	   5.4550000e-01	   6.1700000e-02	
  -2.9490000e-01	   2.0730000e-01	   4.6550000e-01	  -8.0800000e-02	
  -2.0160000e-01	   3.5660000e-01	   3.2550000e-01	  -1.4330000e-01	
  -9.4600000e-02	   3.9500000e-01	   1.7650000e-01	  -1.3830000e-01	
   1.8000000e-02	   2.8030000e-01	   3.2500000e-02	  -1.0830000e-01	
   1.2390000e-01	   1.1480000e-01	  -1.2450000e-01	   3.9200000e-02	
   2.1370000e-01	  -3.5700000e-02	  -2.7850000e-01	   6.4200000e-02	
   2.8510000e-01	  -1.7760000e-01	  -4.5450000e-01	   1.2670000e-01	
   3.3860000e-01	  -2.8380000e-01	  -5.1350000e-01	   1.3920000e-01	
   3.7240000e-01	  -3.7030000e-01	  -5.3950000e-01	   1.9920000e-01	
   3.8040000e-01	  -4.2620000e-01	  -5.9950000e-01	   2.6920000e-01	
   3.6060000e-01	  -3.8820000e-01	  -6.2050000e-01	   1.7170000e-01	
   3.1430000e-01	  -2.6570000e-01	  -6.0050000e-01	   1.6670000e-01	
   2.4560000e-01	  -4.5300000e-02	  -4.9250000e-01	   9.2000000e-03	
   1.6330000e-01	   2.7260000e-01	  -3.8350000e-01	  -1.6830000e-01	
   7.5700000e-02	   6.1400000e-01	  -2.7050000e-01	  -3.1830000e-01	
  -8.8000000e-03	   8.9540000e-01	  -1.1750000e-01	  -5.3330000e-01	
  -8.2700000e-02	   1.0590000e+00	  -3.9500000e-02	  -5.3580000e-01	
  -1.3770000e-01	   1.1857000e+00	   5.4500000e-02	  -7.4080000e-01	
  -1.7070000e-01	   1.3715000e+00	   7.2500000e-02	  -7.9330000e-01	
  -1.9110000e-01	   1.5865000e+00	   6.9500000e-02	  -7.7580000e-01	
  -2.0270000e-01	   1.7486000e+00	   1.4450000e-01	  -9.9330000e-01	
  -2.0420000e-01	   1.8322000e+00	   1.2650000e-01	  -8.7330000e-01	
  -1.9010000e-01	   1.9362000e+00	   2.0650000e-01	  -1.0933000e+00	
  -1.5500000e-01	   2.0756000e+00	   2.1850000e-01	  -1.2008000e+00	
  -1.1500000e-01	   2.2175000e+00	   8.3500000e-02	  -9.2580000e-01	
  -7.8200000e-02	   2.4161000e+00	   1.2250000e-01	  -1.3158000e+00	
  -3.8200000e-02	   2.5968000e+00	   9.9500000e-02	  -1.3508000e+00	
   9.0000000e-04	   2.6974000e+00	   6.8500000e-02	  -1.2508000e+00	
   3.9200000e-02	   2.7343000e+00	   9.5500000e-02	  -1.4683000e+00	
   7.5500000e-02	   2.6634000e+00	   1.6500000e-02	  -1.2133000e+00	
   1.0760000e-01	   2.5477000e+00	   2.2500000e-02	  -1.2458000e+00	
   1.4310000e-01	   2.4412000e+00	  -3.0500000e-02	  -1.2558000e+00	
   1.8440000e-01	   2.3062000e+00	  -1.1650000e-01	  -1.0908000e+00	
   2.2600000e-01	   2.1947000e+00	  -1.7550000e-01	  -1.1083000e+00	
   2.5870000e-01	   2.1622000e+00	  -2.8350000e-01	  -9.5080000e-01	
   2.7980000e-01	   2.1829000e+00	  -3.0550000e-01	  -1.0508000e+00	
   2.9670000e-01	   2.2071000e+00	  -3.3750000e-01	  -1.1083000e+00	
   3.1140000e-01	   2.2195000e+00	  -3.5150000e-01	  -1.0408000e+00	
   3.2350000e-01	   2.2042000e+00	  -3.2950000e-01	  -1.1133000e+00	
   3.3150000e-01	   2.0932000e+00	  -3.7750000e-01	  -9.5830000e-01	
   3.3650000e-01	   1.8795000e+00	  -3.8150000e-01	  -9.2330000e-01	
   3.4460000e-01	   1.6517000e+00	  -4.0250000e-01	  -8.5830000e-01	
   3.5610000e-01	   1.4464000e+00	  -4.2850000e-01	  -7.1830000e-01	
   3.6190000e-01	   1.2298000e+00	  -4.9950000e-01	  -5.7080000e-01	
   3.5240000e-01	   1.0610000e+00	  -6.0350000e-01	  -3.6830000e-01	
   3.3550000e-01	   9.9130000e-01	  -5.3750000e-01	  -5.3830000e-01	
   3.2660000e-01	   9.1090000e-01	  -4.8350000e-01	  -5.3580000e-01	
   3.2180000e-01	   7.7310000e-01	  -5.4150000e-01	  -2.6830000e-01	
   3.1100000e-01	   6.1490000e-01	  -5.7150000e-01	  -2.4080000e-01	
   2.9690000e-01	   4.3680000e-01	  -5.5250000e-01	  -1.8830000e-01	
   2.8600000e-01	   2.5250000e-01	  -4.8250000e-01	  -1.4830000e-01	
   2.7400000e-01	   5.4600000e-02	  -5.1150000e-01	   7.6700000e-02	
   2.5210000e-01	  -1.3000000e-01	  -5.0750000e-01	   2.2170000e-01	
   2.2610000e-01	  -2.5710000e-01	  -3.8050000e-01	   1.3170000e-01	
   2.0650000e-01	  -3.2380000e-01	  -3.1550000e-01	   1.8670000e-01	
   1.9310000e-01	  -2.9870000e-01	  -3.3050000e-01	   1.9420000e-01	
   1.8080000e-01	  -2.3290000e-01	  -3.5650000e-01	   2.0920000e-01	
   1.7280000e-01	  -2.0600000e-01	  -2.6550000e-01	   1.1170000e-01	
   1.7780000e-01	  -1.6960000e-01	  -1.9350000e-01	   4.2000000e-03	
   1.9330000e-01	  -8.1400000e-02	  -2.8050000e-01	   1.2920000e-01	
   2.1360000e-01	   4.0100000e-02	  -3.1950000e-01	   1.7000000e-03	
   2.4330000e-01	   1.4800000e-01	  -3.0150000e-01	  -1.3080000e-01	
   2.8300000e-01	   1.8640000e-01	  -3.3950000e-01	  -1.1830000e-01	
   3.2310000e-01	   1.8010000e-01	  -5.0950000e-01	  -5.0800000e-02	
   3.5480000e-01	   1.9850000e-01	  -6.2550000e-01	  -2.8300000e-02	
   3.8280000e-01	   2.2120000e-01	  -5.5050000e-01	  -2.3580000e-01	
   4.0710000e-01	   2.1300000e-01	  -6.1850000e-01	  -8.3300000e-02	
   4.1610000e-01	   2.0780000e-01	  -7.5050000e-01	  -2.3300000e-02	
   4.0700000e-01	   1.7290000e-01	  -7.7350000e-01	  -1.2080000e-01	
   3.8200000e-01	   5.8000000e-02	  -7.2550000e-01	   8.9200000e-02	
   3.4720000e-01	  -1.2450000e-01	  -6.1950000e-01	   4.9200000e-02	
   3.0910000e-01	  -3.8830000e-01	  -6.5450000e-01	   2.6170000e-01	
   2.6640000e-01	  -6.9030000e-01	  -6.3550000e-01	   5.4920000e-01	
   2.2620000e-01	  -1.0013000e+00	  -4.6550000e-01	   4.7920000e-01	
   1.9300000e-01	  -1.3467000e+00	  -4.9250000e-01	   8.6920000e-01	
   1.6360000e-01	  -1.6417000e+00	  -5.1750000e-01	   9.7170000e-01	
   1.4270000e-01	  -1.8525000e+00	  -4.4150000e-01	   9.0670000e-01	
   1.2660000e-01	  -2.0179000e+00	  -4.0150000e-01	   1.2292000e+00	
   1.1180000e-01	  -2.1203000e+00	  -3.4850000e-01	   1.0842000e+00	
   1.0180000e-01	  -2.1909000e+00	  -3.8450000e-01	   1.0817000e+00	
   9.1200000e-02	  -2.2222000e+00	  -3.6350000e-01	   1.2492000e+00	
   7.7400000e-02	  -2.1564000e+00	  -2.1150000e-01	   9.8920000e-01	
   6.1400000e-02	  -2.0300000e+00	  -1.9950000e-01	   1.0467000e+00	
   4.3800000e-02	  -1.8759000e+00	  -1.5950000e-01	   9.5170000e-01	
   3.8500000e-02	  -1.7096000e+00	   1.5500000e-02	   5.3670000e-01	
   4.5700000e-02	  -1.5773000e+00	   4.5500000e-02	   6.7420000e-01	
   4.6100000e-02	  -1.4479000e+00	  -4.1500000e-02	   7.2420000e-01	
   3.7100000e-02	  -1.2867000e+00	  -3.2500000e-02	   3.8420000e-01	
   2.5900000e-02	  -1.1849000e+00	   4.4500000e-02	   4.1420000e-01	
   1.3300000e-02	  -1.1751000e+00	   1.4850000e-01	   4.0920000e-01	
  -2.3000000e-03	  -1.1735000e+00	   1.2550000e-01	   3.9920000e-01	
  -2.3400000e-02	  -1.1757000e+00	   7.0500000e-02	   5.4920000e-01	
  -4.2700000e-02	  -1.2288000e+00	   1.8250000e-01	   3.6420000e-01	
  -5.4600000e-02	  -1.3379000e+00	   1.5450000e-01	   5.3670000e-01	
  -6.9300000e-02	  -1.4457000e+00	   3.8500000e-02	   8.0920000e-01	
  -8.6200000e-02	  -1.4768000e+00	   9.6500000e-02	   6.0670000e-01	
  -9.6000000e-02	  -1.4632000e+00	   1.6350000e-01	   6.5420000e-01	
  -1.0130000e-01	  -1.4416000e+00	   1.4450000e-01	   7.1170000e-01	
  -1.0980000e-01	  -1.3817000e+00	   5.5500000e-02	   6.4170000e-01	
  -1.3070000e-01	  -1.2943000e+00	   3.0500000e-02	   7.0670000e-01	
  -1.6870000e-01	  -1.1853000e+00	   1.5850000e-01	   6.0170000e-01	
  -2.2030000e-01	  -1.0350000e+00	   2.5050000e-01	   5.3170000e-01	
  -2.8050000e-01	  -8.1970000e-01	   3.1750000e-01	   4.5420000e-01	
  -3.4270000e-01	  -5.3620000e-01	   4.5450000e-01	   3.0670000e-01	
  -3.9500000e-01	  -2.7830000e-01	   6.2450000e-01	   1.2170000e-01	
  -4.2570000e-01	  -1.2650000e-01	   6.7450000e-01	  -8.3000000e-03	
  -4.3470000e-01	  -3.5200000e-02	   6.1150000e-01	   6.4200000e-02	
  -4.2730000e-01	   8.4900000e-02	   6.4550000e-01	  -6.0800000e-02	
  -4.0800000e-01	   2.6690000e-01	   6.3750000e-01	  -9.8300000e-02	
  -3.8080000e-01	   4.5930000e-01	   5.5950000e-01	  -1.1830000e-01	
  -3.3780000e-01	   6.0350000e-01	   5.4650000e-01	  -4.1580000e-01	
  -2.7760000e-01	   6.9560000e-01	   4.8950000e-01	  -3.2330000e-01	
  -2.1390000e-01	   7.7670000e-01	   4.1450000e-01	  -2.4830000e-01	
  -1.4850000e-01	   8.7590000e-01	   3.1050000e-01	  -5.0330000e-01	
  -7.9800000e-02	   9.4960000e-01	   1.4650000e-01	  -4.0330000e-01	
  -1.3800000e-02	   9.8670000e-01	   1.0650000e-01	  -4.1330000e-01	
   4.8100000e-02	   1.0353000e+00	   8.2500000e-02	  -5.4580000e-01	
   1.0140000e-01	   1.0584000e+00	  -2.8500000e-02	  -3.9580000e-01	
   1.4170000e-01	   1.0195000e+00	  -1.2450000e-01	  -3.5080000e-01	
   1.8100000e-01	   9.6430000e-01	  -1.1750000e-01	  -5.0580000e-01	
   2.3040000e-01	   8.9870000e-01	  -1.3250000e-01	  -4.6330000e-01	
   2.7840000e-01	   8.2230000e-01	  -3.1550000e-01	  -1.8330000e-01	
   3.1580000e-01	   7.7410000e-01	  -4.1650000e-01	  -3.0580000e-01	
   3.4770000e-01	   7.2410000e-01	  -4.4750000e-01	  -3.6080000e-01	
   3.7000000e-01	   6.1950000e-01	  -5.5150000e-01	  -4.5800000e-02	
   3.8090000e-01	   5.1390000e-01	  -5.9050000e-01	  -1.6330000e-01	
   3.8960000e-01	   4.4720000e-01	  -5.8850000e-01	  -1.9830000e-01	
   3.9350000e-01	   3.6970000e-01	  -5.9850000e-01	   4.1700000e-02	
   3.8790000e-01	   3.2960000e-01	  -6.3350000e-01	  -3.0800000e-02	
   3.7810000e-01	   3.8440000e-01	  -6.7950000e-01	  -1.1830000e-01	
   3.6610000e-01	   4.7410000e-01	  -6.5550000e-01	  -9.0800000e-02	
   3.4930000e-01	   6.0390000e-01	  -5.8050000e-01	  -2.3580000e-01	
   3.2400000e-01	   7.0040000e-01	  -5.6350000e-01	  -2.5330000e-01	
   2.8580000e-01	   6.1890000e-01	  -5.7850000e-01	  -9.3300000e-02	
   2.4320000e-01	   4.4270000e-01	  -4.4350000e-01	  -2.3830000e-01	
   2.0740000e-01	   2.3540000e-01	  -3.3550000e-01	  -1.4580000e-01	
   1.6720000e-01	   1.2800000e-02	  -4.0750000e-01	   2.9670000e-01	
   1.1830000e-01	  -1.0600000e-01	  -3.2750000e-01	   7.6700000e-02	
   7.2000000e-02	  -1.5690000e-01	  -2.1850000e-01	   7.9200000e-02	
   2.8100000e-02	  -1.8370000e-01	  -1.7550000e-01	   2.9420000e-01	
  -1.1000000e-02	  -1.4650000e-01	  -9.6500000e-02	   9.2000000e-03	
  -4.3000000e-02	  -1.1240000e-01	  -1.0350000e-01	   1.8920000e-01	
  -6.9400000e-02	  -9.0700000e-02	   3.4500000e-02	   1.2670000e-01	
  -8.2200000e-02	  -4.0200000e-02	   1.3950000e-01	  -8.8300000e-02	
  -8.4000000e-02	   3.6600000e-02	   5.4500000e-02	   1.2670000e-01	
  -8.1300000e-02	   1.0440000e-01	   1.1250000e-01	  -7.5800000e-02	
  -7.4400000e-02	   9.3600000e-02	   1.6150000e-01	  -7.8300000e-02	
  -7.3600000e-02	   5.7900000e-02	   1.2150000e-01	   1.4420000e-01	
  -8.0900000e-02	   5.4600000e-02	   1.4450000e-01	  -4.5800000e-02	
  -8.6900000e-02	   4.0200000e-02	   1.6650000e-01	  -3.3000000e-03	
  -8.8200000e-02	   2.5000000e-03	   2.5850000e-01	   1.6700000e-02	
  -8.9100000e-02	  -8.9300000e-02	   2.3350000e-01	   6.1700000e-02	
  -9.8900000e-02	  -2.0160000e-01	   1.0950000e-01	   2.5670000e-01	
  -1.1570000e-01	  -2.8980000e-01	   1.7550000e-01	   1.5170000e-01	
  -1.2790000e-01	  -4.2030000e-01	   2.5050000e-01	   2.1920000e-01	
  -1.3210000e-01	  -5.5230000e-01	   2.4250000e-01	   2.8920000e-01	
  -1.3530000e-01	  -6.3800000e-01	   1.5150000e-01	   3.8920000e-01	
  -1.4510000e-01	  -7.2660000e-01	   9.5500000e-02	   5.4920000e-01	
  -1.5170000e-01	  -8.0320000e-01	   1.7750000e-01	   3.5170000e-01	
  -1.4020000e-01	  -8.4440000e-01	   1.4450000e-01	   4.2170000e-01	
  -1.1030000e-01	  -8.4730000e-01	   8.2500000e-02	   4.4670000e-01	
  -6.7700000e-02	  -8.7110000e-01	   7.2500000e-02	   3.3420000e-01	
  -2.8600000e-02	  -9.4690000e-01	  -8.0500000e-02	   6.8420000e-01	
   2.3000000e-03	  -9.5790000e-01	  -1.2450000e-01	   4.2420000e-01	
   3.8100000e-02	  -9.4790000e-01	  -1.1350000e-01	   2.1170000e-01	
   6.6400000e-02	  -9.9930000e-01	  -2.0650000e-01	   7.2170000e-01	
   7.4200000e-02	  -1.0048000e+00	  -1.3650000e-01	   4.6420000e-01	
   7.3500000e-02	  -1.0174000e+00	  -9.4500000e-02	   2.8170000e-01	
   6.1900000e-02	  -1.1243000e+00	  -1.8550000e-01	   6.6920000e-01	
   3.3900000e-02	  -1.2704000e+00	  -1.2350000e-01	   5.0670000e-01	
  -4.1000000e-03	  -1.4761000e+00	  -4.7500000e-02	   6.2920000e-01	
  -5.1200000e-02	  -1.6788000e+00	   2.1500000e-02	   8.9920000e-01	
  -9.7300000e-02	  -1.7716000e+00	   1.6450000e-01	   6.4670000e-01	
  -1.3410000e-01	  -1.8061000e+00	   1.8350000e-01	   7.9420000e-01	
  -1.6950000e-01	  -1.7935000e+00	   1.6650000e-01	   9.7170000e-01	
  -1.9880000e-01	  -1.7171000e+00	   2.6750000e-01	   6.5170000e-01	
  -2.1070000e-01	  -1.6368000e+00	   3.2850000e-01	   6.4170000e-01	
  -2.1190000e-01	  -1.5489000e+00	   3.3750000e-01	   7.2670000e-01	
  -2.1230000e-01	  -1.4181000e+00	   3.6150000e-01	   5.6170000e-01	
  -2.1720000e-01	  -1.2714000e+00	   3.4550000e-01	   5.3420000e-01	
  -2.3190000e-01	  -1.0671000e+00	   3.3350000e-01	   4.8170000e-01	
  -2.5580000e-01	  -7.1230000e-01	   3.6650000e-01	   2.4670000e-01	
  -2.8380000e-01	  -2.6690000e-01	   4.3850000e-01	   5.1700000e-02	
  -3.1230000e-01	   1.5310000e-01	   5.1950000e-01	  -1.4830000e-01	
  -3.3900000e-01	   5.2260000e-01	   5.2150000e-01	  -3.0080000e-01	
  -3.5760000e-01	   8.5550000e-01	   4.9850000e-01	  -4.8080000e-01	
  -3.5830000e-01	   1.1684000e+00	   5.3450000e-01	  -7.2330000e-01	
  -3.4360000e-01	   1.4304000e+00	   5.0850000e-01	  -6.8830000e-01	
  -3.2330000e-01	   1.6427000e+00	   4.6250000e-01	  -7.4830000e-01	
  -2.9320000e-01	   1.8196000e+00	   4.6850000e-01	  -1.0258000e+00	
  -2.5340000e-01	   1.8815000e+00	   3.8350000e-01	  -8.9330000e-01	
  -2.1640000e-01	   1.8872000e+00	   2.7950000e-01	  -7.8830000e-01	
  -1.8160000e-01	   1.9679000e+00	   2.6950000e-01	  -9.9830000e-01	
  -1.4230000e-01	   2.0907000e+00	   2.4850000e-01	  -1.0408000e+00	
  -1.0810000e-01	   2.2150000e+00	   1.7150000e-01	  -9.9330000e-01	
  -9.2300000e-02	   2.2823000e+00	   7.8500000e-02	  -9.8830000e-01	
  -9.2600000e-02	   2.2505000e+00	   8.6500000e-02	  -1.0533000e+00	
  -9.7400000e-02	   2.2151000e+00	   1.8150000e-01	  -1.1133000e+00	
  -1.0330000e-01	   2.1746000e+00	   2.1050000e-01	  -1.0133000e+00	
  -1.1300000e-01	   2.0369000e+00	   1.8950000e-01	  -9.6830000e-01	
  -1.2610000e-01	   1.8613000e+00	   1.9050000e-01	  -8.8580000e-01	
  -1.3770000e-01	   1.7249000e+00	   2.1850000e-01	  -8.3580000e-01	
  -1.4030000e-01	   1.5793000e+00	   2.2850000e-01	  -8.2080000e-01	
  -1.3100000e-01	   1.4183000e+00	   2.3450000e-01	  -7.6830000e-01	
  -1.1800000e-01	   1.2871000e+00	   2.1650000e-01	  -6.1330000e-01	
  -1.1020000e-01	   1.1936000e+00	   1.9550000e-01	  -5.3830000e-01	
  -1.0150000e-01	   1.1864000e+00	   2.0750000e-01	  -7.2830000e-01	
  -8.8600000e-02	   1.2592000e+00	   1.2750000e-01	  -5.8330000e-01	
  -7.4900000e-02	   1.3410000e+00	   1.4850000e-01	  -5.6580000e-01	
  -4.7000000e-02	   1.4143000e+00	   2.8950000e-01	  -9.4580000e-01	
  -3.1000000e-03	   1.4604000e+00	   1.4650000e-01	  -6.7330000e-01	
