   6.4000000e+01	  -1.0913000e+00	  -9.7037000e-01	   9.2607000e-01	   1.0237000e+00	   9.1937000e-01	   9.5734000e-01	   1.6643000e+00	   1.0607000e+00	   1.1783000e+00	
   6.5000000e+01	  -1.1193000e+00	  -9.6766000e-01	  -1.0781000e+00	   5.8454000e-01	   5.9462000e-01	   6.3053000e-01	   4.7776000e-01	   8.8096000e-01	   9.0794000e-01	
   6.6000000e+01	   8.9639000e-01	   1.0619000e+00	  -1.0791000e+00	  -7.7743000e-03	   2.0329000e-01	   2.3605000e-01	  -2.9192000e-01	   4.2775000e-01	   5.2737000e-01	
   6.7000000e+01	   9.2704000e-01	   1.0694000e+00	   9.2522000e-01	   2.2123000e-01	   3.9841000e-01	   4.3310000e-01	   6.0622000e-01	   3.9698000e-01	   3.8403000e-01	
   6.8000000e+01	   9.1236000e-01	   1.0775000e+00	  -1.0793000e+00	  -7.5875000e-02	  -8.4802000e-02	  -5.2913000e-02	  -3.7370000e-01	   2.4294000e-01	   4.0570000e-01	
   6.9000000e+01	  -1.0848000e+00	  -9.4984000e-01	   9.6336000e-01	   2.0195000e-01	   1.7886000e-01	   2.1309000e-01	   8.0147000e-01	   2.3855000e-01	   2.2739000e-01	
   7.0000000e+01	  -1.1145000e+00	   1.0900000e+00	  -1.0785000e+00	  -3.6252000e-01	  -3.1462000e-01	  -2.8569000e-01	  -3.0325000e-01	   1.4817000e-01	   1.7722000e-01	
   7.1000000e+01	  -1.0830000e+00	  -9.6937000e-01	   9.3053000e-01	   1.6410000e-01	  -1.0147000e-01	  -7.1515000e-02	   6.6085000e-01	  -2.8458000e-02	   1.2816000e-01	
   7.2000000e+01	   9.0839000e-01	  -9.7214000e-01	  -1.0769000e+00	  -2.9219000e-01	  -2.4665000e-01	  -2.1927000e-01	  -5.0529000e-01	  -1.0408000e-01	  -1.1398000e-02	
   7.3000000e+01	   9.4166000e-01	   1.0578000e+00	   9.2499000e-01	  -7.9779000e-02	  -2.1748000e-01	  -1.9165000e-01	   1.5377000e-01	  -2.6476000e-01	  -2.4065000e-01	
   7.4000000e+01	  -1.0804000e+00	  -9.5093000e-01	   9.2795000e-01	   4.0265000e-01	   2.5346000e-02	   5.2337000e-02	   9.0815000e-01	   4.8096000e-02	   7.9104000e-02	
   7.5000000e+01	  -1.0955000e+00	  -9.5897000e-01	  -1.0776000e+00	   1.7096000e-01	   6.9798000e-02	   9.5755000e-02	  -1.3800000e-01	   1.2565000e-01	   7.1516000e-02	
   7.6000000e+01	   9.1396000e-01	  -9.6591000e-01	  -1.0764000e+00	  -3.5373000e-01	  -5.3780000e-01	  -5.1722000e-01	  -7.0280000e-01	  -1.0635000e-01	  -1.1708000e-01	
   7.7000000e+01	   9.3279000e-01	   1.0634000e+00	  -1.0725000e+00	  -1.1495000e-01	   5.4247000e-02	   7.8668000e-02	  -9.1983000e-01	  -2.5052000e-01	  -2.6763000e-01	
   7.8000000e+01	   9.5438000e-01	   1.0670000e+00	   9.3840000e-01	   1.8291000e-01	  -9.8965000e-02	  -7.6516000e-02	   2.1007000e-01	  -5.7978000e-02	  -3.3443000e-02	
   7.9000000e+01	   9.3005000e-01	   1.0657000e+00	   9.1626000e-01	   5.0442000e-01	   2.2714000e-01	   2.5219000e-01	   7.1998000e-01	   2.3500000e-01	   4.9314000e-01	
   8.0000000e+01	  -1.0622000e+00	  -9.3159000e-01	   9.4849000e-01	   6.0283000e-01	   2.7376000e-01	   2.9875000e-01	   1.2132000e+00	   5.6587000e-01	   6.3799000e-01	
   8.1000000e+01	   9.0982000e-01	  -9.5724000e-01	  -1.0657000e+00	   2.6764000e-01	   2.9375000e-01	   3.1800000e-01	  -1.3121000e-03	   4.3689000e-01	   6.3611000e-01	
   8.2000000e+01	   9.4243000e-01	   1.0731000e+00	  -1.0636000e+00	   2.0171000e-01	   8.7552000e-02	   1.0909000e-01	  -5.7857000e-01	   1.3393000e-01	   4.3269000e-01	
   8.3000000e+01	  -1.0986000e+00	  -9.6180000e-01	  -1.0589000e+00	  -8.6395000e-02	  -1.0510000e-01	  -8.6140000e-02	  -5.7941000e-01	  -3.1892000e-02	   1.7529000e-01	
   8.4000000e+01	   9.2199000e-01	  -9.5521000e-01	   9.4704000e-01	   4.8124000e-01	   2.4883000e-01	   2.6924000e-01	   5.6095000e-01	   3.1226000e-01	   5.0265000e-01	
   8.5000000e+01	  -1.0759000e+00	  -9.6373000e-01	   9.4076000e-01	   7.2127000e-01	   5.7629000e-01	   5.9760000e-01	   1.2452000e+00	   6.9391000e-01	   7.5662000e-01	
   8.6000000e+01	   9.2152000e-01	  -9.5468000e-01	   9.4534000e-01	   8.6579000e-01	   7.1703000e-01	   7.3729000e-01	   1.4874000e+00	   1.0374000e+00	   1.1752000e+00	
   8.7000000e+01	   9.2399000e-01	   1.0907000e+00	   9.5891000e-01	   8.7971000e-01	   6.6984000e-01	   6.8793000e-01	   1.6869000e+00	   1.3172000e+00	   1.5725000e+00	
   8.8000000e+01	  -1.0894000e+00	   1.0944000e+00	   9.3036000e-01	   1.3128000e+00	   1.0865000e+00	   1.1060000e+00	   2.0559000e+00	   1.6066000e+00	   1.8041000e+00	
   8.9000000e+01	   8.7810000e-01	   1.0874000e+00	  -1.0595000e+00	   1.0172000e+00	   1.1009000e+00	   1.1184000e+00	   7.3893000e-01	   1.4831000e+00	   1.8318000e+00	
   9.0000000e+01	  -1.1284000e+00	  -9.3616000e-01	  -1.0617000e+00	   7.3054000e-01	   6.1962000e-01	   6.3174000e-01	   3.7957000e-01	   1.0957000e+00	   1.3281000e+00	
   9.1000000e+01	   8.7872000e-01	   1.1065000e+00	  -1.0613000e+00	   1.7316000e-01	   4.2979000e-01	   4.3840000e-01	  -2.0052000e-01	   5.9387000e-01	   9.6839000e-01	
   9.2000000e+01	  -1.1285000e+00	  -9.0881000e-01	  -1.0585000e+00	  -1.0323000e-01	   1.2606000e-02	   1.5662000e-02	  -3.7851000e-01	   2.6445000e-01	   5.7071000e-01	
   9.3000000e+01	  -1.1390000e+00	   1.1247000e+00	  -1.0532000e+00	  -1.5670000e-01	   6.7789000e-03	   8.2366000e-03	  -6.3346000e-01	   5.8854000e-02	   3.9164000e-01	
   9.4000000e+01	   8.8496000e-01	  -9.1499000e-01	   9.4370000e-01	  -1.0933000e-02	  -2.7102000e-02	  -2.5899000e-02	   2.8422000e-01	  -3.4507000e-02	   2.8554000e-01	
   9.5000000e+01	  -1.1609000e+00	   1.1257000e+00	  -1.0419000e+00	  -3.5787000e-01	  -3.5487000e-01	  -3.5521000e-01	  -7.0789000e-01	  -3.1423000e-01	  -2.2550000e-03	
   9.6000000e+01	  -1.1614000e+00	   1.1154000e+00	  -1.0341000e+00	  -4.7068000e-01	  -3.3657000e-01	  -3.3631000e-01	  -9.7558000e-01	  -3.8243000e-01	  -3.6306000e-01	
   9.7000000e+01	   8.7939000e-01	  -9.2065000e-01	   9.8439000e-01	  -7.4707000e-01	  -8.6394000e-01	  -8.6701000e-01	  -2.1864000e-01	  -7.1035000e-01	  -4.3075000e-01	
   9.8000000e+01	  -1.1363000e+00	   1.0934000e+00	   9.7172000e-01	  -4.8436000e-01	  -7.3793000e-01	  -7.4007000e-01	   3.5777000e-01	  -4.9042000e-01	  -2.4141000e-01	
   9.9000000e+01	   8.6164000e-01	  -9.1698000e-01	  -1.0136000e+00	  -7.7169000e-01	  -7.9760000e-01	  -8.0059000e-01	  -8.2731000e-01	  -6.9247000e-01	  -3.9805000e-01	
   1.0000000e+02	   8.7373000e-01	   1.0966000e+00	   9.7822000e-01	  -7.7759000e-01	  -9.3692000e-01	  -9.4056000e-01	  -1.6345000e-01	  -9.1838000e-01	  -4.6231000e-01	
   1.0100000e+02	   8.8245000e-01	  -9.2164000e-01	   9.9757000e-01	  -7.4728000e-01	  -7.8177000e-01	  -7.8475000e-01	   2.5703000e-01	  -6.0946000e-01	  -2.5206000e-01	
   1.0200000e+02	  -1.1651000e+00	   1.1199000e+00	  -9.9913000e-01	  -7.2874000e-01	  -9.1998000e-01	  -9.2382000e-01	  -6.8271000e-01	  -5.7346000e-01	  -2.2352000e-01	
   1.0300000e+02	   8.5542000e-01	   1.1244000e+00	   1.0248000e+00	  -5.6906000e-01	  -9.3804000e-01	  -9.4149000e-01	   2.0978000e-01	  -4.5082000e-01	  -3.2240000e-01	
   1.0400000e+02	  -1.1897000e+00	   1.1195000e+00	  -9.9035000e-01	  -9.3701000e-01	  -8.7644000e-01	  -8.7881000e-01	  -7.5261000e-01	  -7.1387000e-01	  -1.6574000e-01	
   1.0500000e+02	  -1.1475000e+00	   1.0958000e+00	   1.0340000e+00	  -1.0583000e+00	  -1.2278000e+00	  -1.2323000e+00	   1.4893000e-01	  -7.2827000e-01	  -4.1098000e-01	
   1.0600000e+02	  -1.1842000e+00	  -9.2946000e-01	  -9.8065000e-01	  -1.1912000e+00	  -1.2453000e+00	  -1.2494000e+00	  -8.9890000e-01	  -1.0033000e+00	  -5.2770000e-01	
   1.0700000e+02	  -1.1471000e+00	  -9.5962000e-01	   1.0310000e+00	  -1.1826000e+00	  -1.3150000e+00	  -1.3198000e+00	  -3.5837000e-02	  -1.2404000e+00	  -8.0714000e-01	
   1.0800000e+02	   8.3808000e-01	   1.0978000e+00	   1.0193000e+00	  -1.2431000e+00	  -1.2242000e+00	  -1.2280000e+00	  -4.4887000e-02	  -1.1908000e+00	  -8.1285000e-01	
   1.0900000e+02	   8.4497000e-01	  -9.2516000e-01	  -9.6862000e-01	  -1.5840000e+00	  -1.6913000e+00	  -1.6997000e+00	  -1.2724000e+00	  -1.3760000e+00	  -9.4498000e-01	
   1.1000000e+02	  -1.1431000e+00	  -9.2528000e-01	   1.0641000e+00	  -1.3027000e+00	  -1.6647000e+00	  -1.6724000e+00	  -1.2440000e-01	  -1.4105000e+00	  -9.6622000e-01	
   1.1100000e+02	   8.5649000e-01	  -9.4405000e-01	   1.0451000e+00	  -1.0434000e+00	  -1.4507000e+00	  -1.4561000e+00	   1.6705000e-01	  -1.1452000e+00	  -7.4897000e-01	
   1.1200000e+02	  -1.1524000e+00	  -9.2557000e-01	   1.0503000e+00	  -6.2059000e-01	  -9.5636000e-01	  -9.5765000e-01	   6.6933000e-01	  -7.6655000e-01	  -2.9386000e-01	
   1.1300000e+02	  -1.1753000e+00	   1.1279000e+00	  -9.6426000e-01	  -7.8394000e-01	  -8.0868000e-01	  -8.0898000e-01	  -4.3285000e-01	  -5.8756000e-01	  -3.6802000e-01	
   1.1400000e+02	   8.2639000e-01	  -9.3871000e-01	  -9.6247000e-01	  -1.0647000e+00	  -1.1803000e+00	  -1.1839000e+00	  -8.9834000e-01	  -7.0721000e-01	  -4.5964000e-01	
   1.1500000e+02	   8.3916000e-01	   1.1387000e+00	  -9.5797000e-01	  -1.1106000e+00	  -1.0063000e+00	  -1.0089000e+00	  -1.3383000e+00	  -1.1499000e+00	  -6.7863000e-01	
   1.1600000e+02	   8.3963000e-01	  -9.2259000e-01	   1.0479000e+00	  -9.2112000e-01	  -1.0985000e+00	  -1.1023000e+00	  -1.9599000e-01	  -1.0456000e+00	  -7.3300000e-01	
   1.1700000e+02	   8.6721000e-01	   1.0868000e+00	   1.0511000e+00	  -5.4417000e-01	  -9.2360000e-01	  -9.2693000e-01	   3.8071000e-01	  -6.4264000e-01	  -2.9465000e-01	
   1.1800000e+02	  -1.1537000e+00	   1.1044000e+00	   1.0615000e+00	  -2.0334000e-01	  -6.5604000e-01	  -6.5812000e-01	   7.1969000e-01	  -4.6365000e-01	   8.9361000e-02	
   1.1900000e+02	  -1.1515000e+00	   1.0889000e+00	   1.0525000e+00	  -3.5570000e-01	  -6.2883000e-01	  -6.3330000e-01	   1.0649000e+00	  -6.1640000e-02	   3.0875000e-01	
   1.2000000e+02	   8.4187000e-01	  -9.3889000e-01	  -9.5186000e-01	  -6.6160000e-01	  -8.5614000e-01	  -8.6454000e-01	  -3.2927000e-01	  -3.1946000e-01	   7.1492000e-02	
   1.2100000e+02	   8.2872000e-01	  -9.5438000e-01	  -9.5130000e-01	  -1.1436000e+00	  -1.1234000e+00	  -1.1370000e+00	  -9.6086000e-01	  -8.2641000e-01	  -4.4024000e-01	
   1.2200000e+02	   8.1257000e-01	  -9.5252000e-01	  -9.4815000e-01	  -1.1907000e+00	  -1.1242000e+00	  -1.1402000e+00	  -1.1898000e+00	  -1.0724000e+00	  -7.6850000e-01	
   1.2300000e+02	  -1.1706000e+00	   1.0889000e+00	   1.0883000e+00	  -7.2117000e-01	  -1.0316000e+00	  -1.0486000e+00	   9.2626000e-02	  -9.1968000e-01	  -5.8585000e-01	
   1.2400000e+02	   8.3340000e-01	  -9.6426000e-01	   1.0558000e+00	  -2.4069000e-01	  -6.1942000e-01	  -6.3486000e-01	   6.1245000e-01	  -4.3074000e-01	  -2.0147000e-02	
   1.2500000e+02	  -1.2061000e+00	   1.0904000e+00	  -9.4199000e-01	  -8.7448000e-01	  -1.0463000e+00	  -1.0669000e+00	  -2.9164000e-01	  -3.6467000e-01	   1.6274000e-01	
   1.2600000e+02	  -1.1688000e+00	   1.0796000e+00	   1.0372000e+00	  -2.7928000e-01	  -6.0857000e-01	  -6.2680000e-01	   6.5093000e-01	  -2.4911000e-01	   3.5013000e-02	
   1.2700000e+02	  -1.1873000e+00	  -9.6911000e-01	   1.0550000e+00	  -3.2908000e-01	  -4.1067000e-01	  -4.2972000e-01	   1.0182000e+00	  -1.2257000e-01	   2.5134000e-01	
   1.2800000e+02	  -1.1852000e+00	  -9.8473000e-01	   1.0608000e+00	  -2.3946000e-01	  -6.0024000e-01	  -6.2277000e-01	   1.1388000e+00	  -1.4697000e-01	   2.6693000e-01	
   1.2900000e+02	   8.0142000e-01	   1.0740000e+00	  -9.4984000e-01	  -7.2508000e-01	  -7.7703000e-01	  -8.0277000e-01	  -3.8644000e-01	  -3.9592000e-01	  -4.6740000e-02	
   1.3000000e+02	   8.2125000e-01	  -9.8171000e-01	   1.0560000e+00	  -6.7161000e-01	  -1.0202000e+00	  -1.0501000e+00	   2.5789000e-01	  -6.8242000e-01	  -4.5203000e-01	
   1.3100000e+02	  -1.1886000e+00	  -9.8111000e-01	  -9.5894000e-01	  -1.2500000e+00	  -1.2628000e+00	  -1.2969000e+00	  -6.1508000e-01	  -8.0714000e-01	  -4.5620000e-01	
   1.3200000e+02	   8.1088000e-01	   1.0577000e+00	  -9.6186000e-01	  -1.1250000e+00	  -1.2650000e+00	  -1.3012000e+00	  -1.0390000e+00	  -1.0056000e+00	  -7.5112000e-01	
   1.3300000e+02	   8.3532000e-01	  -9.8317000e-01	  -9.6267000e-01	  -1.1152000e+00	  -1.3191000e+00	  -1.3580000e+00	  -1.2168000e+00	  -1.1279000e+00	  -9.7237000e-01	
